ranking,playerId,playerName,playerImageUrl,weight,height,backNumber,isRetire,isPlayer,osId,profile,enable,teamId,teamName,teamShortName,teamImageUrl,seasonId,year,upperCategoryId,categoryId,league,division,pitcherEra,pitcherWin,pitcherLose,pitcherSave,pitcherHold,pitcherGameCount,pitcherInning,pitcherKk,pitcherHit,pitcherHr,pitcherR,pitcherEr,pitcherBb,pitcherHp,pitcherWra,pitcherQs,pitcherWhip,pitcherInningKk,pitcherInningBb,pitcherKkBbRate,pitcherPaKkRate,pitcherPaBbRate,pitcherWpa,pitcherWar,pitcherStart,pitcherPitchCount,isQualified,isKoreanPlayer,collect_year,sort_source
,63730,조지훈,https://sports-phinf.pstatic.net/player/kbo/default/63730.png,91,185,30,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,27.0,0,0,0,0,2,0 2/3,0,2,1,2,2,1,1,0.0,0,4.5,0.0,13.5,0.0,0.0,16.7,-0.019,-0.05,,,False,False,2014,pitcherEra
,78552,강승현,https://sports-phinf.pstatic.net/player/kbo/default/78552.png,94,186,11,N,Y,165252,"{""name"":""강승현"",""image"":""https://ssl.pstatic.net/sstatic/people/47/201803051146329001.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""강승현"",""os"":165252}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2014,2014,kbaseball,kbo,,,25.4118,0,0,0,0,3,5 2/3,3,18,2,19,16,2,0,0.0,0,3.5300000000000002,4.76,3.18,1.5,8.1,5.4,-0.335,-0.05,,,False,False,2014,pitcherEra
,74748,정재원,https://sports-phinf.pstatic.net/player/kbo/default/74748.png,84,187,12,Y,Y,98797,"{""name"":""정재원"",""image"":""https://ssl.pstatic.net/sstatic/people/53/201906201748373181.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""정재원"",""os"":98797}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,22.8462,0,0,0,0,5,4 1/3,9,12,0,11,11,8,3,0.0,0,4.62,18.69,16.62,1.13,25.0,22.2,-0.076,0.01,,,False,False,2014,pitcherEra
,78819,백청훈,https://sports-phinf.pstatic.net/player/kbo/default/78819.png,95,185,52,Y,Y,165803,"{""name"":""백청훈"",""image"":""https://ssl.pstatic.net/sstatic/people/6/202003231546227591.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""백청훈"",""os"":165803}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2014,2014,kbaseball,kbo,,,18.3214,0,1,0,0,6,9 1/3,3,22,3,19,19,7,3,0.0,0,3.11,2.89,6.75,0.43,5.3,12.3,-0.744,-0.24,,,False,False,2014,pitcherEra
,99445,권오준,https://sports-phinf.pstatic.net/player/kbo/default/99445.png,80,182,45,Y,Y,96633,"{""name"":""권오준"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/6532fe21-2993-4e3a-8566-36f2949c703a.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""권오준"",""os"":96633}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2014,2014,kbaseball,kbo,,,18.0,0,0,0,0,1,1,0,3,0,2,2,0,0,0.0,0,3.0,0.0,0.0,99.99,0.0,0.0,-0.203,0.02,,,False,False,2014,pitcherEra
,79758,황재규,https://sports-phinf.pstatic.net/player/kbo/default/79758.png,85,175,80,Y,Y,162564,"{""name"":""황재규"",""image"":""https://ssl.pstatic.net/sstatic/people/75/201504011343588611.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""황재규"",""os"":162564}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,17.28,0,1,0,0,8,8 1/3,3,17,1,16,16,5,1,0.0,0,2.64,3.24,5.4,0.6,6.5,10.9,-0.574,-0.03,,,False,False,2014,pitcherEra
,64565,이인복,https://sports-phinf.pstatic.net/player/kbo/default/64565.png,97,187,35,N,Y,645156,"{""name"":""이인복"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/1788d7ad-eb88-473c-b4c0-bc85a77502ca.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""이인복"",""os"":645156}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2014,2014,kbaseball,kbo,,,15.4286,0,0,0,0,3,4 2/3,2,8,2,9,8,4,1,0.0,0,2.57,3.86,7.71,0.5,7.1,14.3,-0.075,-0.1,,,False,False,2014,pitcherEra
,79535,허준혁,https://sports-phinf.pstatic.net/player/kbo/default/79535.png,82,183,56,Y,Y,165190,"{""name"":""허준혁"",""image"":""https://ssl.pstatic.net/sstatic/people/184/20190308095941111.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""허준혁"",""os"":165190}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2014,2014,kbaseball,kbo,,,14.2105,0,0,0,0,8,6 1/3,3,17,1,10,10,4,2,0.0,0,3.32,4.26,5.68,0.75,7.7,10.3,-0.169,-0.07,,,False,False,2014,pitcherEra
,78232,김선우,https://sports-phinf.pstatic.net/player/kbo/default/78232.png,88,182,32,N,Y,,,Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2014,2014,kbaseball,kbo,,,14.04,0,1,0,0,6,8 1/3,3,14,2,13,13,4,1,0.0,0,2.16,3.24,4.32,0.75,6.8,9.1,-0.878,-0.1,,,False,False,2014,pitcherEra
,76119,김기표,https://sports-phinf.pstatic.net/player/kbo/default/76119.png,84,185,49,N,Y,,,Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2014,2014,kbaseball,kbo,,,13.5,0,0,0,0,3,2,1,2,2,3,3,0,1,0.0,0,1.0,4.5,0.0,99.99,10.0,0.0,-0.08,-0.17,,,False,False,2014,pitcherEra
,63961,윤호솔,https://sports-phinf.pstatic.net/player/kbo/default/63961.png,110,183,28,N,Y,247500,"{""name"":""윤호솔"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/e225cd36-f65f-4dde-b529-0f0b46fe3593.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""윤호솔"",""os"":247500}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2014,2014,kbaseball,kbo,,,13.5,0,0,0,0,2,3 1/3,3,8,3,5,5,0,1,0.0,0,2.4,8.1,0.0,99.99,16.7,0.0,-0.02,-0.16,,,False,False,2014,pitcherEra
,79746,허유강,https://sports-phinf.pstatic.net/player/kbo/default/79746.png,82,180,19,N,Y,162570,"{""name"":""허유강"",""image"":""https://ssl.pstatic.net/sstatic/people/81/201504011337249691.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""허유강"",""os"":162570}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,13.5,0,0,0,0,1,0 2/3,0,2,1,1,1,0,0,0.0,0,3.0,0.0,0.0,99.99,0.0,0.0,-0.018,-0.05,,,False,False,2014,pitcherEra
,79748,구본범,https://sports-phinf.pstatic.net/player/kbo/default/79748.png,91,191,63,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,12.2727,0,0,0,0,3,3 2/3,2,8,1,5,5,0,0,0.0,0,2.18,4.91,0.0,99.99,10.5,0.0,-0.17,0.0,,,False,False,2014,pitcherEra
,76653,박경태,https://sports-phinf.pstatic.net/player/kbo/default/76653.png,99,185,57,N,Y,123710,"{""name"":""박경태"",""image"":""https://ssl.pstatic.net/sstatic/people/126/20180413162450811.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""박경태"",""os"":123710}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2014,2014,kbaseball,kbo,,,12.2727,0,2,0,1,16,25 2/3,17,49,6,36,35,13,2,0.0,0,2.42,5.96,4.5600000000000005,1.31,12.5,9.6,-1.183,0.03,,,False,False,2014,pitcherEra
,97541,이정훈,https://sports-phinf.pstatic.net/player/kbo/default/97541.png,95,182,11,N,Y,,,Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2014,2014,kbaseball,kbo,,,12.2727,0,0,0,0,7,7 1/3,2,15,2,10,10,5,0,0.0,0,2.73,2.45,6.14,0.4,5.0,12.5,-0.405,-0.13,,,False,False,2014,pitcherEra
,77318,장시환,https://sports-phinf.pstatic.net/player/kbo/default/77318.png,97,184,28,N,Y,128980,"{""name"":""장시환"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/b7f3c3db-612a-4b61-9070-d9244004c894.png"",""teamName"":""LG 트윈스"",""teamCode"":""LG"",""position"":""투수"",""backNumber"":""28"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""장시환"",""os"":128980}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2014,2014,kbaseball,kbo,,,12.15,0,0,0,0,6,6 2/3,2,9,0,9,9,3,0,0.0,0,1.8,2.7,4.05,0.67,6.3,9.4,-0.123,0.05,,,False,False,2014,pitcherEra
,79140,최동환,https://sports-phinf.pstatic.net/player/kbo/default/79140.png,83,184,16,N,Y,166400,"{""name"":""최동환"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/ad1fac19-7318-417e-b8bb-a1387321d21b.png"",""teamName"":""kt wiz"",""teamCode"":""KT"",""position"":""투수"",""backNumber"":""16"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""최동환"",""os"":166400}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2014,2014,kbaseball,kbo,,,11.5714,0,0,0,0,1,2 1/3,2,2,1,3,3,3,0,0.0,0,2.14,7.71,11.57,0.67,16.7,25.0,-0.014,-0.08,,,False,False,2014,pitcherEra
,63295,유창준,https://sports-phinf.pstatic.net/player/kbo/default/63295.png,105,184,66,N,Y,,,Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2014,2014,kbaseball,kbo,,,11.25,0,0,0,1,4,4,1,9,0,5,5,4,0,0.0,0,3.25,2.25,9.0,0.25,4.2,16.7,-0.03,-0.01,,,False,False,2014,pitcherEra
,77748,김혁민,https://sports-phinf.pstatic.net/player/kbo/default/77748.png,94,187,18,Y,Y,129011,"{""name"":""김혁민"",""image"":""https://ssl.pstatic.net/sstatic/people/150/201803051407001741.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""김혁민"",""os"":129011}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,11.1522,0,4,1,2,17,30 2/3,22,55,8,39,38,17,0,0.0,0,2.35,6.46,4.99,1.29,13.7,10.6,-2.134,-0.13,,,False,False,2014,pitcherEra
,64768,조이현,https://sports-phinf.pstatic.net/player/kbo/default/64768.png,95,185,54,N,Y,645754,"{""name"":""조이현"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/9e195de7-99d6-4420-a67a-3fad495d87d9.png"",""teamName"":""kt wiz"",""teamCode"":""KT"",""position"":""투수"",""backNumber"":""54"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""조이현"",""os"":645754}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,10.6364,0,1,0,0,6,11,8,22,4,13,13,4,0,0.0,0,2.36,6.55,3.27,2.0,13.8,6.9,-0.401,-0.11,,,False,False,2014,pitcherEra
,79760,박성호,https://sports-phinf.pstatic.net/player/kbo/default/79760.png,115,197,1,Y,Y,162574,"{""name"":""박성호"",""image"":""https://ssl.pstatic.net/sstatic/people/85/201505211541333371.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""박성호"",""os"":162574}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2014,2014,kbaseball,kbo,,,10.3846,0,0,0,0,8,13,11,27,3,15,15,7,1,0.0,0,2.62,7.62,4.85,1.5699999999999998,15.1,9.6,-0.215,-0.05,,,False,False,2014,pitcherEra
,60337,김대유,https://sports-phinf.pstatic.net/player/kbo/default/60337.png,92,187,69,N,Y,177774,"{""name"":""김대유"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/9678f5fa-aac9-4572-9158-3fd1ea7c95e6.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":""투수"",""backNumber"":""69"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""김대유"",""os"":177774}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2014,2014,kbaseball,kbo,,,10.0286,0,1,0,0,9,11 2/3,14,12,1,13,13,19,1,0.0,0,2.66,10.8,14.66,0.74,21.5,29.2,-0.876,-0.08,,,False,False,2014,pitcherEra
,77251,임태훈,https://sports-phinf.pstatic.net/player/kbo/default/77251.png,83,182,51,N,Y,,,Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.81818,0,0,0,1,6,3 2/3,4,7,0,4,4,6,1,0.0,0,3.55,9.82,14.73,0.67,16.0,24.0,-0.439,-0.02,,,False,False,2014,pitcherEra
,61267,최현정,https://sports-phinf.pstatic.net/player/kbo/default/61267.png,75,179,64,N,Y,212458,"{""name"":""최현정"",""image"":""https://ssl.pstatic.net/sstatic/people/37/201503171824503411.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""최현정"",""os"":212458}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.81818,0,0,0,0,8,7 1/3,2,12,1,8,8,4,0,0.0,0,2.18,2.45,4.91,0.5,5.3,10.5,-0.309,-0.04,,,False,False,2014,pitcherEra
,77563,이상화,https://sports-phinf.pstatic.net/player/kbo/default/77563.png,95,188,21,N,Y,128346,"{""name"":""이상화"",""image"":""https://ssl.pstatic.net/sstatic/people/60/202005221604058761.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""이상화"",""os"":128346}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.33333,1,3,0,0,10,27,16,42,4,28,28,15,3,0.25,0,2.11,5.33,5.0,1.07,11.9,11.1,-0.659,0.15,,,False,False,2014,pitcherEra
,72523,고효준,https://sports-phinf.pstatic.net/player/kbo/default/72523.png,81,179,35,N,Y,96725,"{""name"":""고효준"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/a78b526b-599d-4348-a272-2ad1c12519a8.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""고효준"",""os"":96725}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.17647,2,5,0,1,21,51,40,67,11,57,52,38,5,0.28571428571,0,2.06,7.06,6.71,1.05,15.9,15.1,-1.044,-0.54,,,False,False,2014,pitcherEra
,74167,심수창,https://sports-phinf.pstatic.net/player/kbo/default/74167.png,85,185,67,Y,Y,98810,"{""name"":""심수창"",""image"":""https://ssl.pstatic.net/sstatic/people/portrait/202107/20210710220544994.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수"",""스포츠해설가""],""viewName"":"""",""keyword"":""심수창"",""os"":98810}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.15254,0,0,2,0,11,19 2/3,14,24,7,20,20,8,0,0.0,0,1.63,6.41,3.66,1.75,15.7,9.0,-0.014,-0.26,,,False,False,2014,pitcherEra
,73211,노경은,https://sports-phinf.pstatic.net/player/kbo/default/73211.png,100,187,38,N,Y,96567,"{""name"":""노경은"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/99b4adc7-55c2-4751-821d-790c596a86c9.png"",""teamName"":""SSG 랜더스"",""teamCode"":""SK"",""position"":""투수"",""backNumber"":""38"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""노경은"",""os"":96567}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.02736,3,15,0,0,29,109 2/3,74,147,14,117,110,69,1,0.16666666666,4,1.97,6.07,5.66,1.07,14.0,13.0,-3.8449999999999998,0.37,,,False,False,2014,pitcherEra
,64554,문동욱,https://sports-phinf.pstatic.net/player/kbo/default/64554.png,90,187,38,N,Y,645830,"{""name"":""문동욱"",""image"":""https://ssl.pstatic.net/sstatic/people/23/202103292008249461.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""문동욱"",""os"":645830}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.0,0,0,0,0,1,2,0,3,0,2,2,1,1,0.0,0,2.0,0.0,4.5,0.0,0.0,9.1,-0.007,0.0,,,False,False,2014,pitcherEra
,78366,민태호,https://sports-phinf.pstatic.net/player/kbo/default/78366.png,80,182,17,N,Y,154003,"{""name"":""민태호"",""image"":""https://ssl.pstatic.net/sstatic/people/169/201904031405294371.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""민태호"",""os"":154003}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.0,0,0,0,0,1,1,0,2,0,1,1,0,0,0.0,0,2.0,0.0,0.0,99.99,0.0,0.0,-0.007,0.01,,,False,False,2014,pitcherEra
,94126,신윤호,https://sports-phinf.pstatic.net/player/kbo/default/94126.png,100,184,30,N,Y,,,Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.0,0,0,0,0,2,3,1,8,1,3,3,2,0,0.0,0,3.33,3.0,6.0,0.5,5.9,11.8,-0.115,-0.07,,,False,False,2014,pitcherEra
,70855,엄정욱,https://sports-phinf.pstatic.net/player/kbo/default/70855.png,94,191,55,N,Y,,,Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.0,0,1,0,0,5,3,3,4,1,3,3,4,0,0.0,0,2.67,9.0,12.0,0.75,17.6,23.5,-0.627,-0.08,,,False,False,2014,pitcherEra
,62966,최금강,https://sports-phinf.pstatic.net/player/kbo/default/62966.png,95,195,66,N,Y,214867,"{""name"":""최금강"",""image"":""https://ssl.pstatic.net/sstatic/people/78/202103292021235251.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""최금강"",""os"":214867}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.0,0,0,0,0,4,5,4,9,0,5,5,2,0,0.0,0,2.2,7.2,3.6,2.0,16.7,8.3,-0.091,0.06,,,False,False,2014,pitcherEra
,74556,허준혁,https://sports-phinf.pstatic.net/player/kbo/default/74556.png,90,180,18,N,Y,98784,"{""name"":""허준혁"",""image"":""https://ssl.pstatic.net/sstatic/people/119/201603041144167341.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""허준혁"",""os"":98784}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.0,0,0,0,0,2,2,1,3,0,3,2,1,1,0.0,0,2.0,4.5,4.5,1.0,8.3,8.3,-0.106,0.01,,,False,False,2014,pitcherEra
,64760,황영국,https://sports-phinf.pstatic.net/player/kbo/default/64760.png,83,185,4,N,Y,620137,"{""name"":""황영국"",""image"":""https://ssl.pstatic.net/sstatic/people/191/202203312215168151.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""황영국"",""os"":620137}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,9.0,0,0,0,0,1,1,0,2,0,1,1,1,0,0.0,0,3.0,0.0,9.0,0.0,0.0,20.0,0.0,0.0,,,False,False,2014,pitcherEra
,76822,이한진,https://sports-phinf.pstatic.net/player/kbo/default/76822.png,95,191,21,N,Y,,,Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.64,0,0,0,0,4,8 1/3,3,17,2,17,8,4,0,0.0,0,2.52,3.24,4.32,0.75,5.8,7.7,-0.192,-0.06,,,False,False,2014,pitcherEra
,77854,이창욱,https://sports-phinf.pstatic.net/player/kbo/default/77854.png,80,181,18,N,Y,,,Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.59091,1,0,0,0,7,7 1/3,3,9,0,9,7,5,0,1.0,0,1.9100000000000001,3.68,6.14,0.6,7.9,13.2,0.097,0.03,,,False,False,2014,pitcherEra
,78247,홍상삼,https://sports-phinf.pstatic.net/player/kbo/default/78247.png,85,188,21,N,Y,145786,"{""name"":""홍상삼"",""image"":""https://ssl.pstatic.net/sstatic/people/17/202203312041545791.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""홍상삼"",""os"":145786}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.57143,0,3,0,1,12,21,17,26,4,21,20,20,2,0.0,0,2.19,7.29,8.57,0.85,15.6,18.3,-1.016,-0.25,,,False,False,2014,pitcherEra
,70329,마일영,https://sports-phinf.pstatic.net/player/kbo/default/70329.png,95,177,29,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.55,0,0,0,1,19,20,8,32,1,20,19,9,4,0.0,0,2.05,3.6,4.05,0.89,7.5,8.5,-0.59,0.09,,,False,False,2014,pitcherEra
,64640,김지훈,https://sports-phinf.pstatic.net/player/kbo/default/64640.png,88,181,40,N,Y,651507,"{""name"":""김지훈"",""image"":""https://ssl.pstatic.net/sstatic/people/41/201503161742155861.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""김지훈"",""os"":651507}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.52632,0,1,0,0,10,12 2/3,7,19,2,12,12,9,0,0.0,0,2.21,4.97,6.39,0.78,11.1,14.3,-0.122,-0.07,,,False,False,2014,pitcherEra
,64761,클레이,https://sports-phinf.pstatic.net/player/kbo/default/64761.png,82,188,61,N,Y,,,Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.33,3,4,0,0,10,40,20,62,8,40,37,25,3,0.42857142857,1,2.17,4.5,5.63,0.8,9.8,12.3,-1.713,-0.02,,,False,False,2014,pitcherEra
,77263,김강률,https://sports-phinf.pstatic.net/player/kbo/default/77263.png,95,187,37,N,Y,129029,"{""name"":""김강률"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/3d5abf4d-5402-4eb4-abb8-62b394a83c3b.png"",""teamName"":""LG 트윈스"",""teamCode"":""LG"",""position"":""투수"",""backNumber"":""37"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""김강률"",""os"":129029}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.1,0,1,0,0,14,16 2/3,13,25,5,16,15,7,0,0.0,0,1.92,7.02,3.7800000000000002,1.8599999999999999,16.3,8.8,-0.284,-0.23,,,False,False,2014,pitcherEra
,63960,이상민,https://sports-phinf.pstatic.net/player/kbo/default/63960.png,85,180,15,N,Y,474203,"{""name"":""이상민"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/f5ecb867-9e32-464d-b522-c92101f4141a.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""이상민"",""os"":474203}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.1,0,0,0,0,6,3 1/3,4,4,0,4,3,4,0,0.0,0,2.4,10.8,10.8,1.0,21.1,21.1,-0.037,0.02,,,False,False,2014,pitcherEra
,75464,박성훈,https://sports-phinf.pstatic.net/player/kbo/default/75464.png,97,188,17,N,Y,,,Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2014,2014,kbaseball,kbo,,,8.04255,1,0,0,0,15,15 2/3,12,23,5,14,14,7,0,1.0,0,1.9100000000000001,6.89,4.02,1.71,16.2,9.5,-0.36,-0.24,,,False,False,2014,pitcherEra
