player_name,fa_year,age_at_fa,team,annual_avg_salary,games_3yr_avg,ab_3yr_avg,hr_3yr_avg,rbi_3yr_avg,run_3yr_avg,hit_3yr_avg,double_3yr_avg,triple_3yr_avg,bb_3yr_avg,hp_3yr_avg,kk_3yr_avg,sb_3yr_avg,wpa_3yr_avg,war_3yr_avg,war_3yr_sum,war_seasons_valid,avg_3yr_avg,obp_3yr_avg,slg_3yr_avg,ops_3yr_avg,isop_3yr_avg,babip_3yr_avg,woba_3yr_avg,wrc_plus_3yr_avg,active_seasons,war_last_year,ops_last_year,wrc_plus_last_year,position,mvp_count,golden_glove_count,national_team,star_score,age_squared,prime_years_left,market_level,star_x_war,star_x_ops,war_sum_sq,position_enc,player_id,seasons_used
정훈,2022,37,롯데,6.0,111.33333333333333,362.0,9.0,51.333333333333336,56.0,102.0,16.666666666666668,1.0,49.0,4.0,73.66666666666667,7.666666666666667,-0.6026666666666666,2.33,6.99,3,0.281767955801105,0.37095764272559856,0.40777900552486185,0.7787366482504605,0.12619337016574583,0.32976243093922647,0.353255985267035,102.81307550644567,3,3.41,0.818,113.0,1B,0,0,0,0,1369,0,8.67,0.0,0.0,48.8601,1,60523,"2019,2020,2021"
허도환,2022,38,LG,2.0,56.666666666666664,79.0,1.0,10.666666666666666,4.333333333333333,17.666666666666668,3.3333333333333335,0.0,6.333333333333333,2.3333333333333335,20.333333333333332,0.0,-0.2503333333333333,-0.22,-0.66,3,0.22362869198312235,0.29825316455696205,0.3037383966244726,0.6019915611814346,0.08008860759493662,0.2901223628691983,0.27131645569620255,53.08987341772151,3,0.42,0.729,85.7,C,0,0,0,0,1444,0,8.67,-0.0,0.0,0.43560000000000004,0,77243,"2019,2020,2021"
양의지,2023,36,두산,25.33,133.66666666666666,456.0,27.666666666666668,109.66666666666667,76.0,142.66666666666666,26.333333333333332,1.0,58.333333333333336,12.666666666666666,51.666666666666664,3.3333333333333335,1.774,5.27,15.809999999999999,3,0.3128654970760234,0.39866959064327484,0.5568881578947368,0.9555577485380117,0.2439868421052631,0.2988326023391813,0.4089539473684211,143.3440058479532,3,4.55,0.86,132.3,C,0,8,5,34,1296,0,10.0,537.54,32.488963450292395,249.95609999999996,0,76232,"2020,2021,2022"
유강남,2023,31,롯데,20.0,135.33333333333334,414.0,11.666666666666666,60.333333333333336,48.0,106.0,16.666666666666668,0.0,30.333333333333332,12.666666666666666,85.66666666666667,1.0,-0.9213333333333332,1.97,5.91,3,0.2560386473429952,0.3245048309178744,0.3807777777777777,0.7052826086956522,0.12466425120772939,0.2961207729468599,0.32314573268921093,105.72375201288247,3,1.8,0.677,98.4,C,0,0,0,0,961,4,10.0,0.0,0.0,34.9281,0,61102,"2020,2021,2022"
박민우,2023,30,NC,17.5,93.33333333333333,345.6666666666667,4.333333333333333,39.666666666666664,57.666666666666664,104.0,18.0,3.0,33.333333333333336,10.666666666666666,42.0,15.333333333333334,-0.5686666666666667,2.4966666666666666,7.49,3,0.30086788813886206,0.37552941176470583,0.4077675988428158,0.7832970106075217,0.10668273866923815,0.3264329797492767,0.3519083895853423,109.28592092574735,3,1.98,0.71,92.5,2B,0,2,3,12,900,5,10.0,89.88,9.39956412729026,56.100100000000005,2,62907,"2020,2021,2022"
박동원,2023,33,LG,16.25,122.0,374.0,17.333333333333332,63.333333333333336,52.666666666666664,92.33333333333333,21.0,0.0,45.333333333333336,7.333333333333333,92.33333333333333,1.0,-0.8656666666666667,2.586666666666667,7.760000000000001,3,0.24688057040998213,0.3380998217468806,0.4419465240641712,0.7800463458110517,0.19505971479500891,0.2815971479500891,0.34836631016042785,115.63484848484848,3,3.02,0.77,113.4,C,0,0,0,0,1089,2,10.0,0.0,0.0,60.21760000000001,0,79365,"2020,2021,2022"
채은성,2023,33,한화,15.0,115.0,423.3333333333333,14.333333333333334,84.33333333333333,55.333333333333336,122.33333333333333,21.0,1.3333333333333333,32.333333333333336,15.333333333333334,79.0,3.3333333333333335,-0.7093333333333333,3.0566666666666666,9.17,3,0.2889763779527559,0.3545409448818897,0.446484251968504,0.8010251968503938,0.15756141732283466,0.3188992125984252,0.3558692913385827,128.34251968503938,3,2.86,0.791,122.7,1B,0,0,0,0,1089,2,10.0,0.0,0.0,84.0889,1,79192,"2020,2021,2022"
노진혁,2023,34,롯데,12.5,118.0,384.3333333333333,14.333333333333334,71.66666666666667,53.666666666666664,107.66666666666667,22.666666666666668,1.0,45.333333333333336,4.0,100.33333333333333,1.0,0.19333333333333333,2.51,7.529999999999999,3,0.28013876843018215,0.3601214223764093,0.45624457935819596,0.8163660017346054,0.17617692974848218,0.3426071118820469,0.3579557675628794,112.93217692974848,3,2.32,0.808,114.4,SS,0,0,0,0,1156,1,10.0,0.0,0.0,56.70089999999999,4,62931,"2020,2021,2022"
박세혁,2023,33,NC,11.5,116.0,316.0,2.3333333333333335,40.666666666666664,35.0,78.66666666666667,14.333333333333334,1.0,30.0,7.666666666666667,53.0,3.6666666666666665,-1.5193333333333336,0.47333333333333333,1.42,3,0.24894514767932482,0.3246329113924051,0.32272784810126587,0.6473607594936709,0.074003164556962,0.28759177215189874,0.29687341772151904,86.16645569620253,3,0.9,0.636,81.9,C,0,0,1,2,1089,2,10.0,2.84,1.2947215189873418,2.0164,0,62244,"2020,2021,2022"
김상수,2023,34,KT,7.25,108.0,356.0,3.3333333333333335,39.333333333333336,49.0,94.33333333333333,15.333333333333334,1.3333333333333333,41.666666666666664,4.0,50.0,5.333333333333333,-1.547,1.6900000000000002,5.07,3,0.2649812734082396,0.34582677902621717,0.3436685393258427,0.68949531835206,0.07904681647940075,0.29860018726591764,0.32279213483146063,84.55318352059925,3,0.36,0.628,70.0,SS,0,0,3,6,1156,1,10.0,30.42,4.13697191011236,25.704900000000002,4,79402,"2020,2021,2022"
오태곤,2023,32,SSG,4.75,115.33333333333333,244.0,6.0,31.0,43.666666666666664,62.666666666666664,12.0,0.6666666666666666,14.0,6.0,55.666666666666664,11.666666666666666,-0.836,0.9366666666666666,2.81,3,0.2568306010928961,0.311568306010929,0.38511202185792354,0.6966803278688525,0.12812841530054642,0.308405737704918,0.31335792349726777,83.85546448087432,3,1.05,0.631,73.3,OF,0,0,0,0,1024,3,10.0,0.0,0.0,7.896100000000001,5,60558,"2020,2021,2022"
오선진,2023,35,한화,2.0,72.0,169.0,1.6666666666666667,14.333333333333334,17.333333333333332,43.0,4.0,0.0,12.333333333333334,2.3333333333333335,32.666666666666664,0.6666666666666666,-1.0083333333333335,-0.09666666666666668,-0.29000000000000004,3,0.25443786982248523,0.31378106508875736,0.30780276134122286,0.6215838264299802,0.05325838264299799,0.3059644970414201,0.2803984220907298,64.76410256410257,3,0.3,0.668,76.7,IF,0,0,0,0,1225,0,10.0,-0.0,0.0,0.08410000000000002,6,78756,"2020,2021,2022"
신본기,2023,34,KT,1.5,83.66666666666667,133.66666666666666,1.3333333333333333,13.0,17.333333333333332,28.666666666666668,4.0,0.0,15.333333333333334,2.3333333333333335,31.666666666666668,0.6666666666666666,-1.1196666666666666,-0.13333333333333333,-0.4,3,0.21446384039900246,0.30334663341645884,0.2742518703241895,0.5775985037406484,0.05956857855361593,0.2695860349127182,0.26708229426433916,50.9216957605985,3,-0.45,0.485,23.4,IF,0,0,0,0,1156,1,10.0,-0.0,0.0,0.16000000000000003,6,62556,"2020,2021,2022"
이명기,2023,35,한화,1.0,95.33333333333333,322.6666666666667,1.3333333333333333,27.333333333333332,49.333333333333336,93.33333333333333,14.333333333333334,1.6666666666666667,39.0,2.6666666666666665,53.666666666666664,7.666666666666667,-1.036,1.7033333333333331,5.109999999999999,3,0.2892561983471074,0.36777685950413225,0.3564359504132231,0.7242128099173554,0.06725723140495865,0.340853305785124,0.3381828512396694,103.163326446281,3,0.14,0.648,80.9,OF,0,0,0,0,1225,0,10.0,0.0,0.0,26.112099999999995,5,76849,"2020,2021,2022"
오지환,2024,34,LG,20.67,134.0,460.0,13.666666666666666,68.66666666666667,67.33333333333333,121.33333333333333,19.666666666666668,3.0,60.0,6.666666666666667,90.33333333333333,16.0,-0.47900000000000004,3.9266666666666663,11.78,3,0.263768115942029,0.3538840579710145,0.4090405797101449,0.7629246376811595,0.1453898550724637,0.29918115942028983,0.34305942028985503,119.65623188405796,3,3.63,0.767,122.2,SS,0,2,3,12,1156,1,11.5,141.35999999999999,9.155095652173914,138.76839999999999,4,79109,"2021,2022,2023"
양석환,2024,33,두산,13.0,126.66666666666667,472.3333333333333,23.0,78.66666666666667,65.66666666666667,126.33333333333333,21.333333333333332,0.3333333333333333,38.333333333333336,7.333333333333333,123.33333333333333,2.3333333333333335,-0.2976666666666667,2.7699999999999996,8.309999999999999,3,0.26746647847565275,0.3275179957657022,0.4601100917431193,0.7876280875088214,0.19244036697247702,0.3104587155963303,0.34222300635144676,121.44149611856034,3,3.09,0.787,122.1,1B,0,0,0,0,1089,2,11.5,0.0,0.0,69.05609999999997,1,64153,"2021,2022,2023"
김선빈,2024,35,KIA,10.0,129.66666666666666,475.0,2.6666666666666665,58.666666666666664,49.0,144.33333333333334,23.666666666666668,0.0,53.0,4.0,37.333333333333336,5.333333333333333,0.22466666666666665,3.813333333333333,11.44,3,0.303859649122807,0.37605543859649126,0.37028280701754385,0.7463382456140352,0.06654807017543857,0.3228035087719298,0.34491438596491225,114.5919298245614,3,3.54,0.739,117.6,2B,0,1,0,3,1225,0,11.5,34.32,2.2390147368421056,130.87359999999998,2,78603,"2021,2022,2023"
김민식,2024,35,SSG,2.5,108.66666666666667,246.0,3.3333333333333335,29.333333333333332,29.333333333333332,54.0,8.666666666666666,0.6666666666666666,34.666666666666664,2.6666666666666665,50.333333333333336,0.0,-1.5970000000000002,0.52,1.56,3,0.2195121951219512,0.31893224932249326,0.30079945799457997,0.6197317073170732,0.08121951219512188,0.25978319783197834,0.28828726287262874,72.13414634146342,3,0.5,0.618,65.4,C,0,0,0,0,1225,0,11.5,0.0,0.0,2.4336,0,62864,"2021,2022,2023"
고종욱,2024,35,KIA,2.5,88.0,185.33333333333334,2.3333333333333335,23.666666666666668,24.333333333333332,52.666666666666664,9.666666666666666,0.3333333333333333,12.333333333333334,0.0,36.333333333333336,1.6666666666666667,-0.47400000000000003,0.7233333333333333,2.17,3,0.2841726618705036,0.3266762589928058,0.3780575539568345,0.7047338129496403,0.09392446043165467,0.3408848920863309,0.3275251798561151,102.39604316546762,3,1.48,0.722,111.4,OF,0,0,0,0,1225,0,11.5,0.0,0.0,4.7089,5,61353,"2021,2022,2023"
강한울,2024,33,삼성,1.5,96.66666666666667,220.33333333333334,0.3333333333333333,21.0,28.666666666666668,59.0,8.0,1.0,23.0,0.0,53.333333333333336,2.3333333333333335,-1.6876666666666669,0.20333333333333337,0.6100000000000001,3,0.26777609682299547,0.3337019667170953,0.3178290468986384,0.6515310136157337,0.05008018154311645,0.34620726172465965,0.29916187594553706,78.59304084720121,3,-0.7,0.551,50.1,IF,0,0,0,0,1089,2,11.5,0.0,0.0,0.3721000000000001,6,64610,"2021,2022,2023"
최정,2025,38,SSG,27.5,126.0,451.0,30.666666666666668,93.66666666666667,89.0,128.66666666666666,26.333333333333332,0.6666666666666666,60.0,18.0,99.0,8.0,2.093,4.489999999999999,13.469999999999999,3,0.2852919438285292,0.38600443458980044,0.5507538802660753,0.936758314855876,0.2653148558758315,0.2990044345898004,0.4032727272727272,143.69556541019955,3,4.47,0.978,137.7,3B,0,8,3,30,1444,0,11.5,404.09999999999997,28.10274944567628,181.44089999999997,3,75847,"2022,2023,2024"
심우준,2025,30,한화,12.5,108.0,321.3333333333333,4.333333333333333,36.666666666666664,50.666666666666664,82.33333333333333,10.666666666666666,1.3333333333333333,30.666666666666668,2.3333333333333335,56.333333333333336,15.333333333333334,-1.562,1.3166666666666667,3.95,3,0.25622406639004147,0.322636929460581,0.3383195020746888,0.6609564315352697,0.08193983402489621,0.29520954356846474,0.3064315352697095,81.23205394190872,3,0.61,0.68,83.2,SS,0,0,0,0,900,5,11.5,0.0,0.0,15.602500000000001,4,64006,"2021,2022,2024"
허경민,2025,35,KT,10.0,122.0,426.0,7.333333333333333,56.333333333333336,57.333333333333336,123.0,24.666666666666668,0.3333333333333333,35.666666666666664,13.333333333333334,30.333333333333332,8.0,-0.28833333333333333,2.5,7.5,3,0.2887323943661972,0.3570892018779343,0.39974178403755867,0.756830985915493,0.11126525821596239,0.2931713615023474,0.34405164319248827,115.24436619718311,3,3.3,0.811,126.8,3B,0,1,4,11,1225,0,11.5,82.5,8.325140845070424,56.25,3,79240,"2022,2023,2024"
류지혁,2025,31,삼성,6.5,119.66666666666667,387.3333333333333,2.3333333333333335,43.0,53.666666666666664,103.66666666666667,13.0,1.3333333333333333,45.0,6.0,75.33333333333333,15.0,-1.5006666666666666,1.3,3.9000000000000004,3,0.2676419965576592,0.35036746987951806,0.32644578313253014,0.6768132530120482,0.05895352839931145,0.32478915662650604,0.3193571428571429,92.61523235800344,3,0.49,0.666,80.2,IF,0,0,1,2,961,4,11.5,7.800000000000001,1.3536265060240964,15.210000000000003,6,62234,"2022,2023,2024"
김헌곤,2025,37,삼성,3.0,67.66666666666667,169.66666666666666,3.3333333333333335,18.0,20.333333333333332,42.666666666666664,5.333333333333333,0.3333333333333333,10.333333333333334,1.3333333333333333,24.333333333333332,2.3333333333333335,-0.9576666666666666,0.16333333333333333,0.49,3,0.25147347740667975,0.2962161100196464,0.34565422396856577,0.6418703339882122,0.09443614931237716,0.278909626719057,0.30568172888015716,73.15736738703339,3,0.97,0.792,104.3,OF,0,0,0,0,1369,0,11.5,0.0,0.0,0.24009999999999998,5,61404,"2022,2023,2024"
서건창,2025,36,KIA,2.5,71.66666666666667,177.33333333333334,1.0,18.666666666666668,31.0,44.666666666666664,9.666666666666666,1.3333333333333333,22.0,2.3333333333333335,29.666666666666668,4.666666666666667,-1.0090000000000001,0.5833333333333334,1.75,3,0.2518796992481203,0.3355808270676692,0.33843233082706764,0.6740131578947368,0.086578947368421,0.29289097744360904,0.31620112781954884,90.47669172932332,3,1.58,0.82,121.0,2B,1,3,1,16,1296,0,11.5,28.0,10.784210526315789,3.0625,2,78168,"2022,2023,2024"
김성욱,2025,32,NC,1.5,108.66666666666667,244.0,10.333333333333334,34.0,38.333333333333336,52.0,7.333333333333333,1.0,21.333333333333332,8.0,60.666666666666664,9.333333333333334,-0.931,0.5166666666666667,1.5500000000000003,3,0.2131147540983606,0.29473360655737707,0.3784016393442623,0.6731352459016393,0.16522677595628416,0.24013524590163934,0.304025956284153,75.0792349726776,3,0.66,0.671,71.1,OF,0,0,1,2,1024,3,11.5,3.1000000000000005,1.3462704918032786,2.4025000000000007,5,62934,"2020,2023,2024"
강백호,2026,27,한화,25.0,103.33333333333333,369.6666666666667,16.333333333333332,65.33333333333333,55.0,102.33333333333333,18.333333333333332,0.6666666666666666,44.666666666666664,2.0,82.0,3.6666666666666665,-0.17666666666666672,2.026666666666667,6.08,3,0.27682596934174925,0.3566311992786294,0.462502254283138,0.8191334535617675,0.18559963931469792,0.31525338142470694,0.36144454463480613,112.2082957619477,3,1.82,0.825,117.6,1B,0,2,4,14,729,8,10.0,85.12,11.467868349864744,36.9664,1,68050,"2023,2024,2025"
박찬호,2026,31,두산,20.0,132.66666666666666,494.3333333333333,4.333333333333333,51.666666666666664,78.0,147.33333333333334,20.0,2.3333333333333335,50.0,2.0,56.333333333333336,25.666666666666668,-0.902,3.2533333333333334,9.76,3,0.2980445043830074,0.3608664868509777,0.3741672285906945,0.7350337154416723,0.07595482130815913,0.32500337154416725,0.34099595414699935,107.6888064733648,3,3.81,0.722,107.5,SS,0,1,0,3,961,4,10.0,29.28,2.205101146325017,95.2576,4,64646,"2023,2024,2025"
김현수,2026,38,KT,16.67,136.66666666666666,496.0,8.666666666666666,82.33333333333333,60.0,146.33333333333334,27.333333333333332,1.3333333333333333,56.333333333333336,4.666666666666667,67.33333333333333,4.0,0.020000000000000018,2.94,8.82,3,0.2950268817204301,0.368059811827957,0.4078198924731183,0.7758797043010752,0.1128494623655914,0.3236875,0.3491606182795699,115.99395161290323,3,3.86,0.806,131.4,OF,0,5,7,29,1444,0,10.0,255.78,22.500511424731183,77.7924,5,76290,"2023,2024,2025"
최형우,2026,43,KIA,13.0,123.33333333333333,441.6666666666667,21.0,92.0,68.33333333333333,131.0,26.666666666666668,1.3333333333333333,61.333333333333336,7.0,89.0,0.6666666666666666,2.2576666666666667,4.116666666666667,12.350000000000001,3,0.29660377358490564,0.38713660377358494,0.5057154716981132,0.8928520754716981,0.20900226415094336,0.326868679245283,0.3912837735849057,140.00664150943396,3,4.87,0.928,146.1,OF,0,8,1,26,1849,0,10.0,321.1,23.21415396226415,152.52250000000004,5,72443,"2023,2024,2025"
강민호,2026,41,삼성,10.0,129.33333333333334,416.3333333333333,15.666666666666666,75.0,48.333333333333336,119.66666666666667,20.333333333333332,0.6666666666666666,40.666666666666664,7.0,62.0,3.6666666666666665,-0.23900000000000002,2.9333333333333336,8.8,3,0.28742994395516414,0.35578142514011213,0.4522193755004003,0.8080008006405125,0.16495196156925537,0.3017365892714171,0.3605620496397118,109.90656525220176,3,2.28,0.753,102.2,C,0,7,4,29,1681,0,10.0,255.20000000000002,23.432023218574862,77.44000000000001,0,74540,"2023,2024,2025"
조수행,2026,33,두산,4.0,121.33333333333333,222.0,0.3333333333333333,18.666666666666668,43.666666666666664,54.666666666666664,3.6666666666666665,1.0,23.333333333333332,1.6666666666666667,40.0,40.0,-0.669,0.26333333333333336,0.79,3,0.24624624624624625,0.3201966966966967,0.27633033033033033,0.596527027027027,0.030208708708708662,0.29668768768768766,0.28510060060060055,69.6018018018018,3,0.27,0.6,70.9,OF,0,0,0,0,1089,2,10.0,0.0,0.0,0.6241000000000001,5,66209,"2023,2024,2025"
한승택,2026,32,KT,2.5,28.0,39.0,0.0,1.6666666666666667,3.6666666666666665,6.333333333333333,1.0,0.0,5.333333333333333,1.0,13.333333333333334,0.0,-0.589,-0.10999999999999999,-0.32999999999999996,3,0.16239316239316234,0.2764615384615385,0.18815384615384614,0.4646153846153846,0.02605128205128196,0.2433931623931624,0.24389743589743587,40.358119658119655,3,0.09,0.59,92.3,C,0,0,1,2,1024,3,10.0,-0.6599999999999999,0.9292307692307692,0.10889999999999997,0,63722,"2023,2024,2025"
