ranking,playerId,playerName,playerImageUrl,weight,height,backNumber,isRetire,isPlayer,osId,profile,enable,teamId,teamName,teamShortName,teamImageUrl,seasonId,year,upperCategoryId,categoryId,league,division,hitterHra,hitterRbi,hitterRun,hitterHr,hitterHit,hitterH2,hitterH3,hitterGameCount,hitterAb,hitterSb,hitterCs,hitterBb,hitterHp,hitterKk,hitterGd,hitterObp,hitterSlg,hitterOps,hitterIsop,hitterBabip,hitterWoba,hitterWrcPlus,hitterWpa,hitterWar,isQualified,isKoreanPlayer,collect_year,sort_source
,67341,이정후,https://sports-phinf.pstatic.net/player/kbo/default/67341.png,86,185,51,N,Y,3738700,"{""name"":""이정후"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/e808236a-281b-41cc-a33a-1afa05f12c41.png"",""teamName"":""샌프란시스코 자이언츠"",""teamCode"":""SF"",""position"":""외야수"",""backNumber"":""51"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""이정후"",""os"":3738700}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.355119825708061,57,81,6,163,34,2,109,459,11,,42,8,58,,0.412,0.477,0.889,0.122,0.39,0.399,118.3,1.529,4.03,False,False,2018,hitterWar
,68730,호잉,https://sports-phinf.pstatic.net/player/kbo/default/68730.png,92,190,24,N,Y,6514225,"{""name"":""제러드 호잉"",""image"":""https://ssl.pstatic.net/sstatic/people/108/202108171902247401.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":""Jared William Hoying"",""keyword"":""제러드호잉"",""os"":6514225}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.30623818525519847,110,85,30,162,47,2,142,529,23,,51,5,93,,0.369,0.573,0.942,0.26699999999999996,0.321,0.394,104.8,3.072,4.01,False,False,2018,hitterWar
,67650,버나디나,https://sports-phinf.pstatic.net/player/kbo/default/67650.png,95,188,50,N,Y,164407,"{""name"":""로저 버나디나"",""image"":""https://ssl.pstatic.net/sstatic/people/158/201804131615275701.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":""Roger Bernadina, Rogearvin A. Bernadina"",""keyword"":""로저버나디나"",""os"":164407}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.30994152046783624,70,106,20,159,25,3,131,513,32,,63,10,103,,0.395,0.487,0.882,0.177,0.355,0.388,120.3,1.164,3.99,False,False,2018,hitterWar
,68050,강백호,https://sports-phinf.pstatic.net/player/kbo/default/68050.png,98,184,50,N,Y,8063537,"{""name"":""강백호"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/520ce9cb-642b-4850-83c2-346da58801e0.png"",""teamName"":""한화 이글스"",""teamCode"":""HH"",""position"":""내야수"",""backNumber"":""50"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""강백호"",""os"":8063537}",Y,KT,KT,KT,https://sports-phinf.pstatic.net/team/kbo/default/KT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2903225806451613,84,108,29,153,32,2,138,527,3,,52,3,124,,0.356,0.524,0.88,0.23400000000000004,0.329,0.389,107.1,1.066,3.94,False,False,2018,hitterWar
,63704,노수광,https://sports-phinf.pstatic.net/player/kbo/default/63704.png,77,180,17,N,Y,1882472,"{""name"":""노수광"",""image"":""https://ssl.pstatic.net/sstatic/people/127/202304051055095571.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""노수광"",""os"":1882472}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.312621359223301,53,93,8,161,21,8,135,515,25,,48,13,86,,0.383,0.431,0.814,0.118,0.361,0.362,106.7,1.471,3.83,False,False,2018,hitterWar
,70410,김주찬,https://sports-phinf.pstatic.net/player/kbo/default/70410.png,94,183,16,Y,Y,96799,"{""name"":""김주찬"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/e31ef30d-9bbe-4d86-a5e4-bdd6b711c5c9.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":"""",""backNumber"":""76"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""김주찬"",""os"":96799}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.34032634032634035,93,71,18,146,23,0,121,429,8,,23,7,57,,0.375,0.52,0.895,0.18,0.352,0.386,116.8,1.105,3.7199999999999998,False,False,2018,hitterWar
,74339,유한준,https://sports-phinf.pstatic.net/player/kbo/default/74339.png,97,186,61,Y,Y,98861,"{""name"":""유한준"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/59bf6f93-e74d-4604-8c8a-2bf2c7061722.png"",""teamName"":""kt wiz"",""teamCode"":""KT"",""position"":"""",""backNumber"":""81"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""유한준"",""os"":98861}",Y,KT,KT,KT,https://sports-phinf.pstatic.net/team/kbo/default/KT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.338785046728972,83,59,20,145,21,1,121,428,1,,47,2,53,,0.406,0.533,0.939,0.194,0.351,0.413,118.7,1.9100000000000001,3.71,False,False,2018,hitterWar
,79215,박건우,https://sports-phinf.pstatic.net/player/kbo/default/79215.png,80,184,37,N,Y,165244,"{""name"":""박건우"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/b44a211d-36e0-4a3b-8e31-69cc38edc35f.png"",""teamName"":""NC 다이노스"",""teamCode"":""NC"",""position"":""외야수"",""backNumber"":""37"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""박건우"",""os"":165244}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.32581967213114754,84,79,12,159,24,6,125,488,7,,28,10,65,,0.373,0.473,0.846,0.14699999999999996,0.356,0.381,129.8,2.459,3.56,False,False,2018,hitterWar
,74206,김재호,https://sports-phinf.pstatic.net/player/kbo/default/74206.png,75,181,0,Y,Y,98831,"{""name"":""김재호"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/69d74582-5775-4723-977f-c3ca64bb9743.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""김재호"",""os"":98831}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.31094527363184077,75,78,16,125,20,0,131,402,6,,52,4,77,,0.39,0.48,0.87,0.16899999999999998,0.346,0.377,131.4,0.594,3.46,False,False,2018,hitterWar
,61102,유강남,https://sports-phinf.pstatic.net/player/kbo/default/61102.png,88,182,27,N,Y,217958,"{""name"":""유강남"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/7516e135-350b-412c-ba74-373b4fedea43.png"",""teamName"":""롯데 자이언츠"",""teamCode"":""LT"",""position"":""포수"",""backNumber"":""27"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""유강남"",""os"":217958}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2964705882352941,66,53,19,126,33,0,132,425,0,,28,9,80,,0.352,0.508,0.86,0.21200000000000002,0.327,0.378,148.2,-1.83,3.37,False,False,2018,hitterWar
