collect_year,playerId,playerName,teamName,isRetire,isPlayer,pitcherGameCount,pitcherInning,pitcherEra,pitcherWhip,pitcherWin,pitcherLose,pitcherSave,pitcherHold,pitcherHit,pitcherWar,sort_source
2018,75620,윤석민,KIA,Y,Y,28,40,6.75,1.63,0,8,11,0,55,-0.07,pitcherSave
2018,75250,박정배,SK,Y,Y,49,44 2/3,5.84328,1.41,1,3,9,2,51,0.07,pitcherSave
2018,76118,원종현,NC,N,Y,59,64 1/3,5.17617,1.55,3,6,2,17,78,0.15,pitcherSave
2018,77263,김강률,두산,N,Y,65,76,4.61842,1.26,5,0,6,11,72,0.74,pitcherSave
2018,76350,김세현,KIA,N,Y,40,40,6.75,1.83,1,6,4,0,56,-0.18,pitcherSave
2018,73248,김승회,두산,Y,Y,55,54 2/3,3.45732,1.41,3,4,3,11,54,0.33,pitcherSave
2018,78352,임창민,NC,Y,Y,8,7,6.42857,1.43,0,1,3,0,8,-0.11,pitcherSave
2018,62360,김태훈,넥센,N,Y,33,47 2/3,6.04196,1.66,2,2,2,1,61,0.04,pitcherSave
2018,64017,심재민,KT,N,Y,44,41,4.60976,1.56,4,5,2,3,47,0.57,pitcherSave
2018,65056,엄상백,KT,N,Y,55,46 1/3,5.43885,1.47,1,8,2,12,51,0.52,pitcherSave
2018,63342,조상우,넥센,N,Y,18,19,3.78947,1.16,1,2,9,0,16,0.53,pitcherSave
2018,79358,강윤구,NC,Y,Y,69,54 2/3,6.09146,1.46,7,5,1,17,54,-0.5,pitcherWin
2018,66145,김대현,LG,N,Y,25,105,7.54286,1.84,2,10,0,0,145,-1.9,pitcherInning
2018,73750,윤규진,한화,Y,Y,18,84,5.89286,1.54,2,6,0,0,99,0.84,pitcherInning
2018,61456,윤영삼,넥센,N,Y,22,29 2/3,4.85393,1.31,1,0,2,0,31,0.37,pitcherSave
2018,68036,최이준,KT,N,Y,2,2,13.5,3.5,0,0,0,0,5,-0.04,pitcherWhip
2018,68159,성동현,LG,N,Y,1,0 1/3,0.0,3.0,1,0,0,0,1,0.01,pitcherWhip
2018,65964,이우석,NC,N,Y,1,0 1/3,0.0,3.0,0,0,0,0,0,0.01,pitcherWhip
2018,62595,정태승,롯데,N,Y,3,2 2/3,6.75,2.63,0,0,0,0,4,-0.05,pitcherWhip
2018,79229,유희관,두산,Y,Y,29,141,6.70213,1.7,10,10,0,0,197,-0.33,pitcherInning
2018,65933,구창모,NC,N,Y,36,133,5.34586,1.58,5,11,0,1,158,1.01,pitcherInning
2018,73738,안영명,한화,Y,Y,53,66,5.72727,1.48,8,2,0,8,83,0.29,pitcherWin
2018,67645,팻딘,KIA,N,Y,36,129 1/3,6.26289,1.55,6,7,0,2,174,0.85,pitcherInning
2018,74454,윤성환,삼성,N,Y,24,117 1/3,6.98011,1.67,5,9,0,0,164,0.26,pitcherInning
2018,62754,임기영,KIA,N,Y,29,105,6.25714,1.7,8,9,0,2,145,0.22,pitcherInning
2018,62937,신재영,넥센,Y,Y,26,101 1/3,6.75,1.54,8,9,0,1,133,-0.28,pitcherInning
2018,65764,김민우,한화,N,Y,23,99 1/3,6.52349,1.75,5,9,0,0,133,0.4,pitcherInning
2018,65060,주권,KT,N,Y,46,88,8.38636,1.65,3,9,0,4,118,-0.41,pitcherInning
2018,61666,한승혁,KIA,N,Y,21,88,5.82955,1.69,7,3,0,0,105,0.72,pitcherInning
2018,95657,임창용,KIA,Y,Y,37,86 1/3,5.42085,1.4,5,5,4,4,92,0.95,pitcherInning
2018,66291,이영하,두산,N,Y,40,122 2/3,5.28261,1.58,10,3,0,2,140,0.51,pitcherInning
2018,77563,이상화,KT,N,Y,11,10 1/3,2.6129,1.06,0,0,2,3,6,0.5,pitcherSave
2018,76650,진해수,LG,Y,Y,66,43 2/3,7.21374,1.74,2,3,0,14,63,-1.1,pitcherHold
2018,63950,장현식,NC,N,Y,21,26 2/3,7.43,1.8,3,2,2,1,31,-0.59,pitcherSave
2018,76329,이현승,두산,Y,Y,39,30 2/3,4.98913,1.73,1,0,0,6,39,-0.04,pitcherHold
2018,78248,고창성,KT,Y,Y,42,37 2/3,6.69027,1.81,2,0,0,5,57,-0.04,pitcherHold
2018,67828,김성민,넥센,N,Y,46,48,6.1875,1.71,2,1,0,5,61,-0.07,pitcherHold
2018,75867,김진성,NC,N,Y,50,45 1/3,7.14706,1.65,3,2,0,5,56,-0.99,pitcherHold
2018,60140,신정락,LG,N,Y,49,50 2/3,5.86184,1.5,3,7,0,5,59,-0.51,pitcherHold
2018,61268,양현,넥센,N,Y,33,32 2/3,3.58163,1.35,1,1,0,5,31,0.55,pitcherHold
2018,76757,유원상,NC,N,Y,41,47 1/3,6.46479,1.69,1,4,0,5,63,-0.37,pitcherHold
2018,65769,김범수,한화,N,Y,55,48 1/3,5.77241,1.6800000000000002,4,4,0,7,52,0.35,pitcherHold
2018,65058,정성곤,KT,N,Y,24,24 1/3,2.9589,1.4,1,0,0,5,23,0.64,pitcherHold
2018,72862,윤길현,롯데,N,Y,32,33,4.63636,1.45,1,2,0,4,33,0.4,pitcherHold
2018,71118,이동현,LG,N,Y,36,36 1/3,7.92661,1.54,2,1,0,4,49,-1.05,pitcherHold
2018,65616,이민우,KIA,N,Y,30,37 2/3,7.16814,1.99,2,3,0,4,52,-0.41,pitcherHold
2018,67603,이승호,넥센,N,Y,32,45,5.6,1.47,1,3,0,4,44,0.24,pitcherHold
2018,67119,고우석,LG,N,Y,56,67,5.91045,1.58,3,5,0,3,69,-1.3,pitcherHold
2018,72535,이명우,롯데,Y,Y,59,44,5.31818,1.55,0,1,0,2,59,0.24,pitcherGameCount
2018,61496,황수범,삼성,N,Y,2,2 1/3,11.5714,3.86,0,0,0,0,3,-0.05,pitcherWhip
2018,76858,박희수,SK,Y,Y,35,33,3.27273,1.52,1,2,0,4,35,0.6,pitcherHold
2018,60634,임기준,KIA,N,Y,55,56,3.53571,1.46,5,1,2,8,59,0.65,pitcherSave
2018,72523,고효준,롯데,N,Y,43,32 1/3,6.95876,1.73,2,3,0,7,33,-0.02,pitcherHold
2018,78552,강승현,한화,N,Y,2,1 2/3,5.4,1.8,0,0,0,0,3,-0.01,pitcherSave
2018,68220,곽빈,두산,N,Y,32,31,7.54839,1.97,3,1,1,4,44,-0.76,pitcherSave
2018,99445,권오준,삼성,Y,Y,47,43 1/3,3.94615,1.27,3,1,1,2,43,0.71,pitcherSave
2018,60181,김지용,LG,Y,Y,48,47,5.3617,1.3,5,6,1,13,52,-0.71,pitcherSave
2018,64995,배재환,NC,N,Y,31,36,4.5,1.72,3,3,1,2,37,0.13,pitcherSave
2018,64759,서균,한화,N,Y,56,37 1/3,5.78571,1.47,1,1,1,10,39,-0.14,pitcherSave
2018,61895,서진용,SK,N,Y,48,50,6.12,1.5,3,2,1,12,52,-0.32,pitcherSave
2018,68067,신병률,KT,N,Y,21,25 2/3,7.01299,1.64,0,0,1,2,35,-0.2,pitcherSave
2018,62056,정영일,SK,N,Y,51,44,5.31818,1.5699999999999998,3,0,0,13,48,-0.28,pitcherHold
2018,74359,오주원,넥센,Y,Y,61,52 1/3,6.19108,1.41,3,6,1,15,61,0.08,pitcherSave
2018,74838,윤희상,SK,Y,Y,46,51,5.11765,1.22,1,2,1,7,55,0.52,pitcherSave
2018,61214,이현호,두산,Y,Y,15,28,6.10714,1.79,0,0,1,0,37,-0.02,pitcherSave
2018,79545,진명호,롯데,Y,Y,60,61 2/3,4.37838,1.61,5,4,1,9,53,0.77,pitcherSave
2018,71845,채병용,SK,Y,Y,29,30,4.8,1.37,2,1,1,3,33,0.0,pitcherSave
2018,66920,최성영,NC,N,Y,28,64 1/3,5.87565,1.41,2,2,1,0,66,0.12,pitcherSave
2018,75149,홍성용,KT,Y,Y,56,45,5.4,1.44,2,1,1,6,49,0.4,pitcherSave
2018,61295,강동연,두산,Y,Y,8,11 2/3,5.4,1.29,1,0,0,0,10,-0.15,pitcherSave
2018,67640,유승철,KIA,N,Y,39,47 1/3,4.37324,1.65,1,0,1,3,49,0.29,pitcherSave
2018,61891,임정우,LG,N,Y,2,0 2/3,0.0,4.5,0,0,0,0,1,0.01,pitcherWhip
2018,68742,휠러,한화,N,Y,19,101 2/3,5.13443,1.59,3,9,0,0,128,1.96,pitcherWar
2018,66859,김주한,SK,N,Y,7,6,13.5,2.5,1,0,0,1,9,-0.34,pitcherEra
2018,62363,한현희,넥센,N,Y,30,169,4.7929,1.52,11,7,0,0,208,2.69,pitcherWar
2018,77446,백정현,삼성,N,Y,25,125 2/3,4.58355,1.42,7,7,1,0,142,2.66,pitcherWar
2018,68400,보니야,삼성,N,Y,29,168,5.30357,1.52,7,10,0,0,193,2.61,pitcherWar
2018,62869,문승원,SK,N,Y,31,150 2/3,4.59956,1.44,8,9,1,1,180,2.49,pitcherWar
2018,60263,이재학,NC,N,Y,29,152 1/3,4.78556,1.35,5,13,0,0,157,2.4,pitcherWar
2018,73801,송은범,한화,N,Y,68,79 1/3,2.4958,1.39,7,4,1,10,77,2.32,pitcherWar
2018,75258,금민철,KT,N,Y,29,156 1/3,5.41151,1.79,8,12,0,0,212,2.3,pitcherWar
2018,65742,로저스,넥센,N,Y,13,83,3.79518,1.27,5,4,0,0,89,2.28,pitcherWar
2018,75321,손승락,롯데,Y,Y,57,57 2/3,3.90173,1.27,3,5,28,0,53,2.18,pitcherWar
2018,60768,이태양,한화,N,Y,63,79 1/3,2.83613,1.12,4,2,0,12,66,2.17,pitcherWar
2018,68948,왕웨이중,NC,N,Y,25,141 2/3,4.25647,1.48,7,10,0,0,169,2.06,pitcherWar
2018,79847,김태훈,SK,N,Y,61,94,3.82979,1.32,9,3,0,10,88,2.04,pitcherWar
2018,63248,함덕주,두산,N,Y,62,67,2.95522,1.42,6,3,27,3,58,1.97,pitcherWar
2018,65067,조무근,롯데,Y,Y,2,0 2/3,13.5,4.5,1,0,0,0,2,-0.03,pitcherEra
2018,68815,산체스,SK,N,Y,29,145 1/3,4.8922,1.38,8,8,0,1,161,1.91,pitcherWar
2018,68526,듀브론트,롯데,N,Y,25,137 1/3,4.91505,1.63,6,9,0,0,162,2.72,pitcherWar
2018,66643,헥터,KIA,N,Y,29,174,4.60345,1.41,11,10,0,0,209,2.84,pitcherWar
2018,66451,최충연,삼성,N,Y,70,85,3.6,1.16,2,6,8,16,73,2.86,pitcherWar
2018,73211,노경은,롯데,N,Y,33,132 1/3,4.0806,1.19,9,6,0,0,127,3.0,pitcherWar
2018,65543,린드블럼,두산,Y,Y,26,168 2/3,2.88142,1.07,15,4,0,0,142,5.28,pitcherWar
2018,61240,니퍼트,KT,Y,Y,29,175 2/3,4.25237,1.41,8,8,0,0,209,4.82,pitcherWar
2018,77829,김광현,SK,N,Y,25,136,2.97794,1.14,11,8,0,0,125,4.59,pitcherWar
2018,68135,윌슨,LG,Y,Y,26,170,3.07059,1.14,9,4,0,0,158,4.54,pitcherWar
2018,77637,양현종,KIA,N,Y,29,184 1/3,4.15009,1.31,13,11,0,0,199,4.47,pitcherWar
2018,65856,켈리,SK,N,Y,28,158 1/3,4.09263,1.26,12,7,0,0,152,3.88,pitcherWar
2018,62698,소사,LG,N,Y,27,181 1/3,3.5239,1.21,9,9,0,0,192,3.87,pitcherWar
2018,67703,박상원,한화,N,Y,69,60,2.1,1.33,4,2,0,9,59,1.86,pitcherWar
2018,65331,피어밴드,KT,N,Y,27,163 1/3,4.29796,1.37,8,8,0,0,186,3.86,pitcherWar
2018,68748,샘슨,한화,N,Y,30,161 2/3,4.67629,1.38,13,8,0,0,144,3.74,pitcherWar
2018,65546,레일리,롯데,N,Y,30,178 1/3,4.74393,1.31,11,13,0,0,180,3.66,pitcherWar
2018,60841,박종훈,SK,N,Y,30,159 1/3,4.17992,1.33,14,8,0,0,158,3.43,pitcherWar
2018,68435,아델만,삼성,N,Y,31,171,5.05263,1.5,8,12,0,0,202,3.43,pitcherWar
2018,68240,후랭코프,두산,N,Y,28,149 1/3,3.73661,1.16,18,3,0,0,118,3.23,pitcherWar
2018,77211,이용찬,두산,N,Y,25,144,3.63,1.3,15,3,0,0,151,3.14,pitcherWar
2018,64001,고영표,KT,N,Y,25,142,5.1338,1.41,6,9,0,0,175,3.05,pitcherWar
2018,65320,최원태,넥센,N,Y,23,134 1/3,3.95285,1.33,13,7,0,0,144,3.83,pitcherWar
2018,68953,베렛,NC,N,Y,29,155,5.28387,1.53,6,10,0,0,178,1.64,pitcherWar
2018,67313,브리검,넥센,N,Y,31,199,3.84422,1.2,11,7,0,1,188,5.66,pitcherWar
2018,68794,헤일,한화,N,Y,12,66 1/3,4.34171,1.28,3,4,0,0,68,1.5699999999999998,pitcherWar
2018,60255,장민익,두산,N,Y,3,2,27.0,3.5,0,0,0,0,5,-0.29,pitcherEra
2018,68848,조성훈,SK,N,Y,1,0 2/3,27.0,4.5,0,0,0,0,3,-0.05,pitcherEra
2018,79535,허준혁,두산,Y,Y,1,1 2/3,27.0,4.2,0,1,0,0,4,-0.19,pitcherEra
2018,64155,임지섭,LG,N,Y,2,4 2/3,25.0714,3.86,0,2,0,0,11,-0.57,pitcherEra
2018,64051,이영준,넥센,N,Y,2,2,22.5,4.5,0,0,0,0,6,-0.16,pitcherEra
2018,79130,강지광,SK,N,Y,4,3,21.0,4.0,0,0,0,0,8,-0.23,pitcherEra
2018,77452,이동걸,한화,Y,Y,1,2,18.0,2.5,0,0,0,0,5,-0.07,pitcherEra
2018,76461,김기태,삼성,Y,Y,1,1 2/3,27.0,2.4,0,0,0,0,4,-0.17,pitcherEra
2018,63936,윤강민,NC,Y,Y,6,5 2/3,17.4706,3.35,0,0,0,0,14,-0.26,pitcherEra
2018,75537,조정훈,롯데,Y,Y,7,4 1/3,16.6154,2.31,0,0,0,0,6,-0.35,pitcherEra
2018,65908,류재인,NC,N,Y,1,1 2/3,16.2,1.8,0,0,0,0,1,-0.09,pitcherEra
2018,64893,박민호,SK,N,Y,3,2 1/3,15.4286,2.14,0,0,0,0,4,-0.11,pitcherEra
2018,74167,심수창,한화,Y,Y,3,2 1/3,15.4286,3.0,0,0,0,0,7,-0.27,pitcherEra
2018,68856,최민준,SK,N,Y,2,5,14.4,2.2,0,0,0,0,11,-0.27,pitcherEra
2018,78536,김대우,롯데,N,Y,5,3 1/3,13.5,2.7,0,0,0,0,8,-0.1,pitcherEra
2018,74857,정우람,한화,Y,Y,55,53,3.39623,1.15,5,3,35,0,49,1.64,pitcherWar
2018,60757,김경태,한화,Y,Y,3,2 2/3,16.875,3.38,0,0,0,0,4,-0.16,pitcherEra
2018,67863,이원준,SK,N,Y,3,3 2/3,29.4545,3.82,0,1,0,0,13,-0.44,pitcherEra
2018,60764,김용주,KT,Y,Y,1,2,18.0,3.5,0,0,0,0,5,-0.11,pitcherEra
2018,62918,김태형,LG,N,Y,1,1,36.0,6.0,0,0,0,0,2,-0.16,pitcherEra
2018,74748,정재원,SK,Y,Y,2,2 1/3,30.8571,3.86,0,1,0,0,8,-0.36,pitcherEra
2018,77927,장필준,삼성,N,Y,61,66 1/3,4.34171,1.36,5,5,6,13,65,1.34,pitcherWar
2018,67266,박치국,두산,N,Y,67,67,3.62687,1.42,1,5,3,17,80,1.29,pitcherWar
2018,66741,김재영,한화,N,Y,29,111 1/3,5.65868,1.55,6,4,0,1,136,1.28,pitcherWar
2018,68415,양창섭,삼성,N,Y,19,87 1/3,5.04962,1.53,7,6,0,0,100,1.28,pitcherWar
2018,62648,김윤동,KIA,N,Y,64,82 2/3,3.70161,1.51,7,6,4,18,71,1.24,pitcherWar
2018,61411,심창민,삼성,N,Y,59,66 1/3,4.07035,1.19,5,2,17,5,57,1.24,pitcherWar
2018,79293,오현택,롯데,N,Y,72,64 2/3,3.75773,1.21,3,2,0,25,66,1.19,pitcherWar
2018,65062,김재윤,KT,N,Y,62,61,4.57377,1.49,7,5,15,0,76,1.25,pitcherWar
2018,63543,구승민,롯데,N,Y,64,73 2/3,3.66516,1.26,7,4,0,14,62,1.49,pitcherWar
2018,61101,임찬규,LG,N,Y,29,146 2/3,5.76818,1.65,11,11,1,0,195,-0.44,pitcherEra
2018,76455,차우찬,LG,Y,Y,29,170,6.08824,1.51,12,10,0,0,177,-0.81,pitcherEra
2018,62528,김원중,롯데,N,Y,30,145 1/3,6.93578,1.72,8,7,0,0,173,0.85,pitcherEra
2018,68200,김민규,두산,N,Y,1,0 1/3,54.0,9.0,0,0,0,0,1,-0.06,pitcherEra
2018,66068,서의태,넥센,N,Y,1,0 2/3,54.0,4.5,0,0,0,0,1,-0.09,pitcherEra
2018,61145,이우찬,LG,N,Y,3,0 2/3,54.0,9.0,0,0,0,0,3,-0.23,pitcherEra
2018,73117,우규민,삼성,N,Y,48,58 2/3,4.29545,1.4,4,1,0,10,70,1.14,pitcherWar
2019,77927,장필준,삼성,N,Y,61,69 2/3,3.61722,1.39,3,3,11,15,64,1.19,pitcherSave
2019,61365,김대우,삼성,N,Y,44,59 2/3,5.12849,1.29,5,1,0,1,61,-0.21,pitcherWin
2019,66145,김대현,LG,N,Y,41,66 2/3,3.78,1.35,5,4,0,9,63,0.39,pitcherWin
2019,68900,김영규,NC,N,Y,30,66 1/3,5.29146,1.7,5,4,0,1,82,0.06,pitcherWin
2019,76118,원종현,NC,N,Y,60,60,3.9,1.32,3,3,31,0,62,0.63,pitcherSave
2019,63248,함덕주,두산,N,Y,61,54 2/3,3.45732,1.34,2,5,16,7,39,-0.03,pitcherSave
2019,75321,손승락,롯데,Y,Y,53,52 2/3,3.93038,1.41,4,3,9,2,55,0.61,pitcherSave
2019,63543,구승민,롯데,N,Y,41,36,6.25,1.83,1,4,2,6,45,-0.48,pitcherSave
2019,79847,김태훈,SK,N,Y,71,69 2/3,3.8756,1.26,4,5,7,27,62,1.15,pitcherSave
2019,78148,정찬헌,LG,Y,Y,13,11,1.63636,1.55,1,1,6,0,11,0.08,pitcherSave
2019,63512,박진형,롯데,N,Y,41,40 1/3,4.01653,1.26,2,1,5,5,40,0.44,pitcherSave
2019,62648,김윤동,KIA,N,Y,11,11,6.54545,2.09,1,2,4,0,12,-0.24,pitcherSave
2019,73248,김승회,두산,Y,Y,55,58 2/3,3.06818,1.24,3,3,3,7,57,0.83,pitcherSave
2019,67266,박치국,두산,N,Y,61,52,4.5,1.5,2,2,3,14,64,-0.12,pitcherSave
2019,68639,하준영,KIA,N,Y,59,52 2/3,4.9557,1.71,6,2,0,15,59,-0.23,pitcherWin
2019,65058,정성곤,KT,N,Y,52,53 2/3,5.53416,1.6,3,3,8,11,64,-0.37,pitcherSave
2019,62951,이형범,두산,N,Y,67,61,2.65574,1.25,6,3,19,10,57,0.23,pitcherWin
2019,65117,이상규,LG,N,Y,1,0 1/3,0.0,3.0,0,0,0,0,0,0.0,pitcherWhip
2019,62363,한현희,키움,N,Y,61,58,3.41379,1.21,7,5,0,24,50,0.89,pitcherWin
2019,67421,최지광,삼성,N,Y,63,68,4.10294,1.53,3,8,2,10,64,0.86,pitcherSave
2019,64565,이인복,롯데,N,Y,11,12 1/3,11.6757,3.0,0,0,0,0,29,-0.59,pitcherWhip
2019,67603,이승호,키움,N,Y,23,122 2/3,4.47554,1.51,8,5,0,0,134,1.13,pitcherInning
2019,79764,장민재,한화,N,Y,26,119 1/3,5.43017,1.48,6,8,0,0,150,0.99,pitcherInning
2019,65769,김범수,한화,N,Y,45,103,5.67961,1.71,5,9,1,1,115,-0.33,pitcherInning
2019,62528,김원중,롯데,N,Y,28,102 1/3,5.62866,1.7,5,10,0,1,127,0.18,pitcherInning
2019,69539,서준원,롯데,N,Y,33,97,5.47423,1.6,4,11,0,0,117,0.51,pitcherInning
2019,62242,윤명준,두산,Y,Y,69,68 1/3,2.63415,1.21,6,2,1,14,63,0.96,pitcherWin
2019,61145,이우찬,LG,N,Y,30,91,4.84615,1.58,5,4,0,2,78,-0.83,pitcherInning
2019,68341,안우진,키움,N,Y,19,88 1/3,5.19623,1.51,7,5,0,0,97,0.56,pitcherInning
2019,69435,헤일리,삼성,N,Y,19,87 2/3,5.74905,1.47,5,8,0,0,95,1.17,pitcherInning
2019,67008,이대은,KT,Y,Y,44,86,4.0814,1.49,4,2,17,0,89,0.68,pitcherInning
2019,66920,최성영,NC,N,Y,26,82 1/3,3.93522,1.55,4,1,0,2,79,1.1,pitcherInning
2019,65048,김민수,KT,N,Y,28,81 2/3,4.95918,1.43,8,5,2,1,87,0.72,pitcherInning
2019,61643,홍건희,KIA,N,Y,21,81 2/3,7.16327,1.78,2,9,0,0,112,-1.0,pitcherInning
2019,62360,김태훈,키움,N,Y,33,70,4.5,1.43,8,3,0,3,77,0.67,pitcherWin
2019,61101,임찬규,LG,N,Y,30,88 2/3,4.97368,1.47,3,5,0,2,84,-0.58,pitcherInning
2019,63628,고영창,KIA,Y,Y,55,54,3.5,1.43,1,3,1,10,63,0.51,pitcherSave
2019,69158,강정현,LG,N,Y,7,10 2/3,5.0625,1.41,0,0,0,0,9,-0.08,pitcherSave
2019,60845,문광은,LG,N,Y,32,33,4.09091,1.45,1,1,1,3,35,-0.09,pitcherSave
2019,63638,박준표,KIA,Y,Y,49,56,2.08929,0.86,5,2,0,15,42,1.23,pitcherHold
2019,73738,안영명,한화,Y,Y,67,62,3.91935,1.53,4,7,0,13,82,0.92,pitcherHold
2019,67703,박상원,한화,N,Y,61,59,3.9661,1.36,1,4,0,12,52,0.2,pitcherHold
2019,60768,이태양,한화,N,Y,55,66 2/3,5.81,1.3,1,6,0,10,74,-0.1,pitcherHold
2019,63950,장현식,NC,N,Y,53,54 2/3,4.60976,1.48,5,4,0,9,58,-0.4,pitcherHold
2019,79545,진명호,롯데,Y,Y,60,63 1/3,3.41053,1.44,3,2,0,9,56,1.1,pitcherHold
2019,60146,이승현,삼성,N,Y,34,37,1.94595,1.05,2,1,0,8,28,1.01,pitcherHold
2019,76650,진해수,LG,Y,Y,72,42,3.42857,1.43,3,1,0,20,44,0.3,pitcherHold
2019,61457,임현준,삼성,Y,Y,71,42 1/3,3.40157,1.09,1,0,0,8,34,0.72,pitcherHold
2019,60634,임기준,KIA,N,Y,52,36 2/3,3.43636,1.31,2,2,0,6,32,0.22,pitcherHold
2019,75867,김진성,NC,N,Y,42,42,4.28571,1.29,1,2,0,5,39,-0.24,pitcherHold
2019,69041,손동현,KT,N,Y,34,47 1/3,4.75352,1.73,2,3,0,5,51,0.03,pitcherHold
2019,60140,신정락,한화,N,Y,44,44 2/3,5.84328,1.54,5,1,0,5,48,-1.11,pitcherHold
2019,64893,박민호,SK,N,Y,47,50 1/3,2.68212,1.25,3,1,0,4,49,0.81,pitcherHold
2019,60559,박시영,롯데,N,Y,43,61 2/3,4.23243,1.26,1,1,0,4,51,0.78,pitcherHold
2019,68830,김정우,SK,N,Y,1,1,9.0,3.0,0,0,0,0,2,-0.02,pitcherWhip
2019,60339,김건태,NC,Y,Y,44,51 1/3,3.68182,1.27,0,2,0,7,49,0.22,pitcherHold
2019,72447,권혁,두산,Y,Y,57,36 2/3,4.90909,1.17,2,2,1,11,36,-0.37,pitcherSave
2019,64995,배재환,NC,N,Y,62,54 1/3,3.80982,1.47,3,5,0,20,49,0.43,pitcherHold
2019,79130,강지광,SK,N,Y,25,27 1/3,3.95122,1.28,2,4,0,6,24,0.29,pitcherSave
2019,76858,박희수,SK,Y,Y,34,28 2/3,1.56977,1.47,0,1,1,2,29,0.44,pitcherSave
2019,78819,백청훈,SK,Y,Y,5,4,6.75,2.0,0,0,1,1,7,0.0,pitcherSave
2019,73801,송은범,LG,N,Y,63,60,5.25,1.72,2,6,1,9,80,-0.71,pitcherSave
2019,76757,유원상,NC,N,Y,15,20 2/3,5.22581,1.45,0,3,1,0,21,-0.22,pitcherSave
2019,61456,윤영삼,키움,N,Y,54,62 2/3,2.87234,1.18,3,3,1,3,60,1.07,pitcherSave
2019,65616,이민우,KIA,N,Y,32,61 1/3,5.42935,1.63,2,6,1,2,74,-0.09,pitcherSave
2019,75340,전유수,KT,Y,Y,62,66 1/3,3.39196,1.27,3,1,1,7,66,0.99,pitcherSave
2019,72523,고효준,롯데,N,Y,75,62 1/3,4.76471,1.51,2,7,0,15,58,0.47,pitcherSave
2019,62056,정영일,SK,N,Y,44,42,3.21429,1.29,1,2,1,8,32,0.82,pitcherSave
2019,71845,채병용,SK,Y,Y,4,3 2/3,9.81818,2.73,0,0,1,1,7,-0.24,pitcherSave
2019,67263,최원준,두산,N,Y,34,54 1/3,2.65031,1.25,1,2,1,4,52,0.91,pitcherSave
2019,66451,최충연,삼성,N,Y,34,36 2/3,7.36364,2.24,0,2,1,4,44,-0.61,pitcherSave
2019,61295,강동연,두산,Y,Y,5,5,5.4,1.6,0,0,0,0,8,-0.13,pitcherSave
2019,68050,강백호,KT,N,Y,1,1,0.0,1.0,0,0,0,0,0,0.0,pitcherSave
2019,79358,강윤구,NC,Y,Y,67,56 1/3,4.47337,1.4,3,3,0,15,55,0.21,pitcherSave
2019,67604,강이준,KIA,N,Y,3,9,11.0,2.56,0,2,0,0,14,-0.33,pitcherSave
2019,69159,정우영,LG,N,Y,56,65 1/3,3.71939,1.18,4,6,1,16,57,0.05,pitcherSave
2019,66064,김태오,KT,N,Y,4,3,6.0,3.33,0,0,0,0,7,-0.08,pitcherWhip
2019,69594,박진,롯데,N,Y,2,1,9.0,3.0,0,0,0,0,2,-0.02,pitcherWhip
2019,72862,윤길현,롯데,N,Y,6,5,10.8,4.2,1,1,0,0,17,-0.61,pitcherWhip
2019,68240,후랭코프,두산,N,Y,22,117 1/3,3.60511,1.19,9,8,0,0,110,2.5,pitcherWar
2019,65933,구창모,NC,N,Y,23,107,3.19626,1.18,10,7,0,1,85,2.45,pitcherWar
2019,62869,문승원,SK,N,Y,26,144,3.88,1.13,11,7,0,2,130,2.42,pitcherWar
2019,65643,문경찬,KIA,N,Y,54,55,1.30909,1.0,1,2,24,0,45,2.41,pitcherWar
2019,67119,고우석,LG,N,Y,65,71,1.52113,1.08,8,2,35,1,47,2.4,pitcherWar
2019,74857,정우람,한화,Y,Y,57,58 1/3,1.54286,1.25,4,3,26,0,57,2.39,pitcherWar
2019,61895,서진용,SK,N,Y,72,68,2.38235,1.19,3,1,4,33,53,2.33,pitcherWar
2019,69813,하재훈,SK,N,Y,61,59,1.98305,1.24,5,3,36,3,47,2.52,pitcherWar
2019,69861,다익손,롯데,N,Y,29,149 1/3,4.33929,1.37,6,10,0,0,164,2.28,pitcherWar
2019,60263,이재학,NC,N,Y,24,129 2/3,3.74807,1.36,10,4,0,0,133,2.18,pitcherWar
2019,69953,프리드릭,NC,N,Y,12,72,2.75,1.18,7,4,0,0,63,2.14,pitcherWar
2019,60841,박종훈,SK,N,Y,28,144,3.88,1.5,8,11,0,0,157,2.13,pitcherWar
2019,62698,소사,SK,N,Y,16,94 1/3,3.81625,1.14,9,3,0,0,85,1.83,pitcherWar
2019,74454,윤성환,삼성,N,Y,27,145 1/3,4.76835,1.5,8,13,0,0,168,1.7,pitcherWar
2019,63342,조상우,키움,N,Y,48,47 1/3,2.66197,1.12,2,4,20,8,45,1.6,pitcherWar
2019,69439,라이블리,삼성,N,Y,9,57,3.94737,1.12,4,4,0,0,51,1.5699999999999998,pitcherWar
2019,77446,백정현,삼성,N,Y,28,157,4.24204,1.36,8,10,0,0,158,2.28,pitcherWar
2019,65060,주권,KT,N,Y,71,75 1/3,2.98673,1.04,6,2,2,25,64,1.54,pitcherWar
2019,65516,배제성,KT,N,Y,28,131 2/3,3.75949,1.43,10,10,0,0,132,2.59,pitcherWar
2019,68135,윌슨,LG,Y,Y,30,185,2.91892,1.16,14,7,0,0,171,3.11,pitcherWar
2019,74513,장원준,두산,Y,Y,6,2,9.0,4.0,0,0,0,0,5,-0.11,pitcherWhip
