ranking,playerId,playerName,playerImageUrl,weight,height,backNumber,isRetire,isPlayer,osId,profile,enable,teamId,teamName,teamShortName,teamImageUrl,seasonId,year,upperCategoryId,categoryId,league,division,hitterHra,hitterRbi,hitterRun,hitterHr,hitterHit,hitterH2,hitterH3,hitterGameCount,hitterAb,hitterSb,hitterCs,hitterBb,hitterHp,hitterKk,hitterGd,hitterObp,hitterSlg,hitterOps,hitterIsop,hitterBabip,hitterWoba,hitterWrcPlus,hitterWpa,hitterWar,isQualified,isKoreanPlayer,collect_year,sort_source
,64006,심우준,https://sports-phinf.pstatic.net/player/kbo/default/64006.png,75,183,7,N,Y,645917.0,"{""name"":""심우준"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/fac37df6-6dfa-4748-bb11-685e4ddf7b1b.png"",""teamName"":""한화 이글스"",""teamCode"":""HH"",""position"":""내야수"",""backNumber"":""7"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""심우준"",""os"":645917}",Y,KT,KT,KT,https://sports-phinf.pstatic.net/team/kbo/default/KT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2588555858310626,29,49,4,95,23,3,135,367,11,,20,4,58,,0.304,0.371,0.675,0.1119999999999999,0.297,0.294,46.4,-1.856,-0.79,False,False,2018,hitterGameCount
,76802,김성현,https://sports-phinf.pstatic.net/player/kbo/default/76802.png,72,172,6,N,Y,116266.0,"{""name"":""김성현"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/5fb438d4-634a-438e-8b4d-5f678e348d16.png"",""teamName"":""SSG 랜더스"",""teamCode"":""SK"",""position"":""내야수"",""backNumber"":""6"",""retire"":null,""job"":[""야구선수"",""야구코치""],""viewName"":"""",""keyword"":""김성현"",""os"":116266}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2771084337349397,55,51,4,115,19,1,135,415,6,,29,9,42,,0.336,0.357,0.693,0.0799999999999999,0.298,0.318,79.2,-1.205,0.73,False,False,2018,hitterGameCount
,67304,김혜성,https://sports-phinf.pstatic.net/player/kbo/default/67304.png,80,179,3,N,Y,3999833.0,"{""name"":""김혜성"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/3703aaca-5e8a-427b-ab93-d145d470a6e2.png"",""teamName"":""LA 다저스"",""teamCode"":""LA"",""position"":""내야수"",""backNumber"":""6"",""retire"":null,""job"":[""야구선수""],""viewName"":""김혜성"",""keyword"":""김혜성"",""os"":3999833}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2697674418604651,45,79,5,116,15,6,136,430,31,,33,5,119,,0.328,0.367,0.695,0.0969999999999999,0.36,0.318,71.0,-0.902,0.63,False,False,2018,hitterGameCount
,62700,하주석,https://sports-phinf.pstatic.net/player/kbo/default/62700.png,92,185,16,N,Y,242806.0,"{""name"":""하주석"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/4cb37977-c944-49ba-80bd-a90148cb170a.png"",""teamName"":""한화 이글스"",""teamCode"":""HH"",""position"":""내야수"",""backNumber"":""16"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""하주석"",""os"":242806}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2541322314049586,52,67,9,123,20,3,141,484,14,,28,4,130,,0.3,0.364,0.664,0.1099999999999999,0.33,0.307,61.9,-3.15,-0.5,False,False,2018,hitterGameCount
,60558,오태곤,https://sports-phinf.pstatic.net/player/kbo/default/60558.png,88,186,37,N,Y,172080.0,"{""name"":""오태곤"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/d56396bd-80ae-479a-8402-0cba1e391222.png"",""teamName"":""SSG 랜더스"",""teamCode"":""SK"",""position"":""외야수"",""backNumber"":""37"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""오태곤"",""os"":172080}",Y,KT,KT,KT,https://sports-phinf.pstatic.net/team/kbo/default/KT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2543859649122807,39,55,12,87,17,2,128,342,13,,24,4,92,,0.31,0.421,0.731,0.1669999999999999,0.314,0.326,68.4,-1.089,0.62,False,False,2018,hitterGameCount
,71837,김강민,https://sports-phinf.pstatic.net/player/kbo/default/71837.png,87,182,0,Y,Y,96939.0,"{""name"":""김강민"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/3cef3a58-202f-4f02-a356-8e9426b1f00a.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수"",""스포츠해설가""],""viewName"":"""",""keyword"":""김강민"",""os"":96939}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2978723404255319,46,40,14,70,14,0,80,235,10,,22,5,57,,0.37,0.536,0.906,0.238,0.341,0.389,117.5,-0.682,1.69,False,False,2018,hitterHr
,77463,채태인,https://sports-phinf.pstatic.net/player/kbo/default/77463.png,94,187,0,Y,Y,142488.0,"{""name"":""채태인"",""image"":""https://ssl.pstatic.net/sstatic/people/179/20200417101841541.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""채태인"",""os"":142488}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2925531914893617,75,44,15,110,18,0,130,376,0,,34,5,107,,0.356,0.46,0.816,0.167,0.368,0.355,84.9,0.05,1.74,False,False,2018,hitterHr
,74465,박석민,https://sports-phinf.pstatic.net/player/kbo/default/74465.png,88,178,18,Y,Y,98848.0,"{""name"":""박석민"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/bd10b97b-00d2-4d08-8d43-877565e0b9e7.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":"""",""backNumber"":""88"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""박석민"",""os"":98848}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2547169811320754,55,40,16,81,14,1,103,318,1,,39,15,80,,0.36,0.456,0.816,0.201,0.289,0.362,105.9,0.128,1.21,False,False,2018,hitterHr
,78813,모창민,https://sports-phinf.pstatic.net/player/kbo/default/78813.png,89,188,16,Y,Y,158918.0,"{""name"":""모창민"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/2a68c8e3-3b84-41c1-b497-33dcc61134dd.png"",""teamName"":""LG 트윈스"",""teamCode"":""LG"",""position"":"""",""backNumber"":""97"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""모창민"",""os"":158918}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2787456445993031,62,38,17,80,10,1,81,287,2,,21,2,51,,0.328,0.498,0.826,0.2189999999999999,0.283,0.361,110.0,0.798,1.12,False,False,2018,hitterHr
46.0,78603,김선빈,https://sports-phinf.pstatic.net/player/kbo/default/78603.png,77,165,3,N,Y,154019.0,"{""name"":""김선빈"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/e5ca3f6b-1e32-4388-8f35-96b21c1a668e.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":""내야수"",""backNumber"":""3"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""김선빈"",""os"":154019}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.294811320754717,49,73,4,125,17,2,127,424,4,,48,9,42,,0.374,0.373,0.747,0.078,0.316,0.342,93.4,0.24,1.5,True,False,2018,hitterWrcPlus
,66838,김동엽,https://sports-phinf.pstatic.net/player/kbo/default/66838.png,101,186,38,N,Y,165630.0,"{""name"":""김동엽"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/09f776c1-ebf1-4c01-b377-ee8159ef5007.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""김동엽"",""os"":165630}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2517814726840855,76,58,27,106,15,0,124,421,11,,17,4,108,,0.285,0.48,0.765,0.2279999999999999,0.273,0.335,82.1,-0.955,0.78,False,False,2018,hitterHr
48.0,77564,김민성,https://sports-phinf.pstatic.net/player/kbo/default/77564.png,94,181,16,N,Y,129005.0,"{""name"":""김민성"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/e55adce3-ad9c-411a-8f5b-7b5d81011c39.png"",""teamName"":""롯데 자이언츠"",""teamCode"":""LT"",""position"":""내야수"",""backNumber"":""16"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""김민성"",""os"":129005}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2832929782082324,45,46,10,117,24,0,128,413,1,,40,6,80,,0.351,0.414,0.765,0.131,0.326,0.338,81.0,-1.956,0.66,True,False,2018,hitterHra
42.0,74163,이용규,https://sports-phinf.pstatic.net/player/kbo/default/74163.png,74,170,15,N,Y,98874.0,"{""name"":""이용규"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/557a1776-8798-4442-9a2b-02b273f055b3.png"",""teamName"":""키움 히어로즈"",""teamCode"":""WO"",""position"":""외야수"",""backNumber"":""15"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""이용규"",""os"":98874}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2932790224032586,36,82,1,144,14,1,134,491,30,,59,12,62,,0.379,0.332,0.711,0.039,0.33,0.334,80.3,-2.697,1.4,True,False,2018,hitterHra
47.0,76849,이명기,https://sports-phinf.pstatic.net/player/kbo/default/76849.png,87,183,14,Y,Y,123911.0,"{""name"":""이명기"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/c573f39d-a41d-4efe-964e-3e8f10bfca91.png"",""teamName"":""SSG 랜더스"",""teamCode"":""SK"",""position"":"""",""backNumber"":""77"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":""Myung Ki Lee"",""keyword"":""이명기"",""os"":123911}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3020134228187919,42,88,4,135,28,6,120,447,12,,40,3,64,,0.363,0.418,0.781,0.1159999999999999,0.345,0.346,93.0,-1.031,1.86,True,False,2018,hitterWrcPlus
40.0,62931,노진혁,https://sports-phinf.pstatic.net/player/kbo/default/62931.png,80,184,52,N,Y,219581.0,"{""name"":""노진혁"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/125cddc2-d14e-4f77-8698-49101ca35d64.png"",""teamName"":""롯데 자이언츠"",""teamCode"":""LT"",""position"":""내야수"",""backNumber"":""52"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""노진혁"",""os"":219581}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2833333333333333,42,52,11,119,21,4,125,420,4,,33,2,92,,0.337,0.431,0.768,0.148,0.339,0.342,101.5,-0.68,1.1,True,False,2018,hitterWrcPlus
34.0,79109,오지환,https://sports-phinf.pstatic.net/player/kbo/default/79109.png,80,185,10,N,Y,154611.0,"{""name"":""오지환"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/0e763cc6-b537-4a02-95c6-cac752cf81c9.png"",""teamName"":""LG 트윈스"",""teamCode"":""LG"",""position"":""내야수"",""backNumber"":""10"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""오지환"",""os"":154611}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2776735459662289,71,93,11,148,26,2,144,533,10,,59,7,146,,0.354,0.396,0.75,0.118,0.359,0.337,111.8,1.256,1.44,True,False,2018,hitterWrcPlus
24.0,64153,양석환,https://sports-phinf.pstatic.net/player/kbo/default/64153.png,90,185,53,N,Y,645922.0,"{""name"":""양석환"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/5adf7f82-a042-463e-8bee-e8a1027f8471.png"",""teamName"":""두산 베어스"",""teamCode"":""OB"",""position"":""내야수"",""backNumber"":""53"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""양석환"",""os"":645922}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2629399585921325,82,53,22,127,27,0,140,483,2,,24,6,81,,0.303,0.455,0.758,0.192,0.273,0.337,123.3,-0.725,1.99,True,False,2018,hitterWrcPlus
49.0,74540,강민호,https://sports-phinf.pstatic.net/player/kbo/default/74540.png,100,185,47,N,Y,98836.0,"{""name"":""강민호"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/dfd9d25d-8536-4e4e-a022-ec090991746f.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":""포수"",""backNumber"":""47"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""강민호"",""os"":98836}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2693208430913349,71,46,22,115,14,0,129,427,0,,29,14,96,,0.331,0.457,0.788,0.188,0.294,0.349,80.5,-2.014,0.51,True,False,2018,hitterOps
47.0,64346,임병욱,https://sports-phinf.pstatic.net/player/kbo/default/64346.png,94,187,17,N,Y,578510.0,"{""name"":""임병욱"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/ea96080b-0ffe-4ffc-b667-6fd32a52dc2b.png"",""teamName"":""키움 히어로즈"",""teamCode"":""WO"",""position"":""외야수"",""backNumber"":""17"",""retire"":null,""job"":[""야구선수""],""viewName"":""임병욱, Lim Byeong Wuk"",""keyword"":""임병욱"",""os"":578510}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.293144208037825,60,76,13,124,29,3,134,423,16,,22,0,119,,0.327,0.468,0.795,0.175,0.379,0.347,88.1,-0.481,1.18,True,False,2018,hitterOps
,78288,최재훈,https://sports-phinf.pstatic.net/player/kbo/default/78288.png,94,178,13,N,Y,165216.0,"{""name"":""최재훈"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/d222848c-4bba-4f58-a6df-535c3db385cd.png"",""teamName"":""한화 이글스"",""teamCode"":""HH"",""position"":""포수"",""backNumber"":""13"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""최재훈"",""os"":165216}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.261744966442953,27,36,1,78,17,0,128,298,8,,20,15,61,,0.337,0.329,0.666,0.067,0.324,0.312,66.5,-1.669,0.16,False,False,2018,hitterGameCount
,70756,이범호,https://sports-phinf.pstatic.net/player/kbo/default/70756.png,96,183,0,Y,Y,96865.0,"{""name"":""이범호"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/074973fc-6388-4d55-a3cc-c4c9a8eda435.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":"""",""backNumber"":""71"",""retire"":null,""job"":[""야구감독"",""전 야구선수""],""viewName"":"""",""keyword"":""이범호"",""os"":96865}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2801204819277108,69,41,20,93,7,0,101,332,1,,42,4,59,,0.366,0.482,0.848,0.2019999999999999,0.286,0.373,108.8,0.247,1.77,False,False,2018,hitterHr
,79150,정주현,https://sports-phinf.pstatic.net/player/kbo/default/79150.png,76,176,7,Y,Y,167867.0,"{""name"":""정주현"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/ba8702ed-a8b4-4d18-8629-4596f0ae4741.png"",""teamName"":""LG 트윈스"",""teamCode"":""LG"",""position"":"""",""backNumber"":""77"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""정주현"",""os"":167867}",Y,LG,LG,LG,https://sports-phinf.pstatic.net/team/kbo/default/LG.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2607260726072607,31,48,6,79,14,2,115,303,18,,27,2,68,,0.324,0.38,0.704,0.119,0.317,0.322,103.9,0.597,0.64,False,False,2018,hitterSb
,63963,권희동,https://sports-phinf.pstatic.net/player/kbo/default/63963.png,85,177,36,N,Y,474204.0,"{""name"":""권희동"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/74b736c9-d5b3-4575-9a4c-af449e69275d.png"",""teamName"":""NC 다이노스"",""teamCode"":""NC"",""position"":""외야수"",""backNumber"":""36"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""권희동"",""os"":474204}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.282798833819242,57,43,8,97,19,1,104,343,1,,35,4,58,,0.352,0.414,0.766,0.131,0.317,0.34,96.5,0.665,1.45,False,False,2018,hitterWpa
,60566,이상호,https://sports-phinf.pstatic.net/player/kbo/default/60566.png,82,180,16,N,Y,221937.0,"{""name"":""이상호"",""image"":""https://ssl.pstatic.net/sstatic/people/124/202303311115021801.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""이상호"",""os"":221937}",Y,NC,NC,NC,https://sports-phinf.pstatic.net/team/kbo/default/NC.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2513368983957219,8,32,0,47,2,0,114,187,13,,8,2,15,,0.289,0.262,0.551,0.011,0.273,0.246,42.0,-1.815,-0.88,False,False,2018,hitterSb
44.0,76753,송광민,https://sports-phinf.pstatic.net/player/kbo/default/76753.png,90,184,7,Y,Y,124414.0,"{""name"":""송광민"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/fd610d05-9bf0-4098-b593-2f6d419fa6fd.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""송광민"",""os"":124414}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2972350230414746,79,63,18,129,24,0,113,434,4,,18,4,93,,0.328,0.477,0.805,0.18,0.339,0.36,92.3,-0.501,1.24,True,False,2018,hitterOps
,73209,나주환,https://sports-phinf.pstatic.net/player/kbo/default/73209.png,84,180,6,Y,Y,96794.0,"{""name"":""나주환"",""image"":""https://ssl.pstatic.net/sstatic/people/101/20220331203359541.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""나주환"",""os"":96794}",Y,SK,SK,SK,https://sports-phinf.pstatic.net/team/kbo/default/SK.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2624309392265193,56,54,12,95,24,0,119,362,5,,38,5,66,,0.339,0.428,0.767,0.1659999999999999,0.29,0.334,86.5,-1.015,0.85,False,False,2018,hitterBb
,62864,김민식,https://sports-phinf.pstatic.net/player/kbo/default/62864.png,80,180,24,N,Y,187742.0,"{""name"":""김민식"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/2ed51c5e-46fc-4556-8a9b-b729cc652fb6.png"",""teamName"":""SSG 랜더스"",""teamCode"":""SK"",""position"":""포수"",""backNumber"":""24"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""김민식"",""os"":187742}",Y,HT,KIA,KIA,https://sports-phinf.pstatic.net/team/kbo/default/HT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2451612903225806,37,53,6,76,9,3,125,310,5,,39,3,63,,0.333,0.352,0.685,0.1069999999999999,0.288,0.314,76.3,-1.659,-0.2,False,False,2018,hitterBb
,71432,박한이,https://sports-phinf.pstatic.net/player/kbo/default/71432.png,91,182,33,Y,Y,94373.0,"{""name"":""박한이"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/97420202-308a-4c34-98ef-98a718c0058a.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":"""",""backNumber"":""33"",""retire"":null,""job"":[""야구코치"",""전 야구선수""],""viewName"":"""",""keyword"":""박한이"",""os"":94373}",Y,SS,삼성,삼성,https://sports-phinf.pstatic.net/team/kbo/default/SS.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.283625730994152,43,47,10,97,16,0,114,342,5,,43,0,91,,0.363,0.418,0.781,0.134,0.36,0.345,82.9,-0.573,0.9,False,False,2018,hitterBb
,71752,김태균,https://sports-phinf.pstatic.net/player/kbo/default/71752.png,110,185,52,Y,Y,96874.0,"{""name"":""김태균"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/9012318f-4c4d-49ef-9505-0f5be7758bb3.jpg"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""전 야구선수""],""viewName"":"""",""keyword"":""김태균"",""os"":96874}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3149606299212598,34,25,10,80,11,0,73,254,0,,13,4,56,,0.358,0.476,0.834,0.1609999999999999,0.372,0.366,94.5,0.511,1.01,False,False,2018,hitterWpa
,65586,전병우,https://sports-phinf.pstatic.net/player/kbo/default/65586.png,93,182,61,N,Y,2455901.0,"{""name"":""전병우"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/7e796c8f-314b-46a4-8a4b-e402c5061c3c.png"",""teamName"":""삼성 라이온즈"",""teamCode"":""SS"",""position"":""내야수"",""backNumber"":""61"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""전병우"",""os"":2455901}",Y,LT,롯데,롯데,https://sports-phinf.pstatic.net/team/kbo/default/LT.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3636363636363636,13,18,3,24,7,0,27,66,3,,9,1,24,,0.442,0.606,1.048,0.242,0.525,0.446,142.8,0.604,0.87,False,False,2018,hitterWpa
,65357,송성문,https://sports-phinf.pstatic.net/player/kbo/default/65357.png,88,183,24,N,Y,2313307.0,"{""name"":""송성문"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/53951fab-40e8-4efe-9c26-1c033e089766.png"",""teamName"":""샌디에이고 파드리스"",""teamCode"":""SD"",""position"":""내야수"",""backNumber"":""24"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""송성문"",""os"":2313307}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3127962085308057,45,35,7,66,19,0,78,211,2,,24,0,49,,0.381,0.502,0.883,0.189,0.378,0.392,116.3,0.646,1.62,False,False,2018,hitterWpa
,79231,정수빈,https://sports-phinf.pstatic.net/player/kbo/default/79231.png,70,175,31,N,Y,163791.0,"{""name"":""정수빈"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/4c143653-9650-4983-821e-469cc0420b29.png"",""teamName"":""두산 베어스"",""teamCode"":""OB"",""position"":""외야수"",""backNumber"":""31"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""정수빈"",""os"":163791}",Y,OB,두산,두산,https://sports-phinf.pstatic.net/team/kbo/default/OB.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3673469387755102,23,20,2,36,2,1,26,98,5,,11,1,13,,0.429,0.469,0.898,0.1019999999999999,0.4,0.397,138.7,0.67,0.91,False,False,2018,hitterWpa
,78168,서건창,https://sports-phinf.pstatic.net/player/kbo/default/78168.png,84,176,14,N,Y,156603.0,"{""name"":""서건창"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/e68f01d0-cac3-4a76-ae5a-dbdc4b6f010a.png"",""teamName"":""키움 히어로즈"",""teamCode"":""WO"",""position"":""내야수"",""backNumber"":""14"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""서건창"",""os"":156603}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.3404255319148936,15,28,0,48,12,0,37,141,2,,12,3,19,,0.399,0.426,0.825,0.0859999999999999,0.387,0.369,102.3,0.757,0.75,False,False,2018,hitterWpa
,68345,샌즈,https://sports-phinf.pstatic.net/player/kbo/default/68345.png,105,193,45,Y,Y,258828.0,"{""name"":""제리 샌즈"",""image"":""https://ssl.pstatic.net/sstatic/people/53/201902121516401971.png"",""teamName"":""한신 타이거즈"",""teamCode"":"""",""position"":"""",""backNumber"":"""",""retire"":null,""job"":[""기타스포츠인"",""전 야구선수""],""viewName"":""Jerry Sands"",""keyword"":""제리샌즈"",""os"":258828}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.313953488372093,37,17,12,27,1,1,25,86,0,,6,0,27,,0.355,0.767,1.122,0.453,0.313,0.474,169.2,1.8,1.42,False,False,2018,hitterWpa
,61353,고종욱,https://sports-phinf.pstatic.net/player/kbo/default/61353.png,83,184,57,N,Y,187738.0,"{""name"":""고종욱"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/2191c8dc-003f-4afc-9c50-009fd3567652.png"",""teamName"":""KIA 타이거즈"",""teamCode"":""HT"",""position"":""외야수"",""backNumber"":""57"",""retire"":null,""job"":[""야구선수""],""viewName"":"""",""keyword"":""고종욱"",""os"":187738}",Y,WO,넥센,넥센,https://sports-phinf.pstatic.net/team/kbo/default/WO.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2787878787878788,54,47,6,92,22,0,102,330,17,,15,1,96,,0.309,0.4,0.709,0.121,0.371,0.317,69.6,0.481,-0.04,False,False,2018,hitterSb
,64717,지시완,https://sports-phinf.pstatic.net/player/kbo/default/64717.png,105,181,0,N,Y,1911748.0,"{""name"":""지시완"",""image"":""https://ssl.pstatic.net/sstatic/people/profileImg/t/ef6e949f-d22e-44e8-83db-0c15a7ee9c01.png"",""teamName"":null,""teamCode"":null,""position"":null,""backNumber"":null,""retire"":""Y"",""job"":[""야구선수""],""viewName"":"""",""keyword"":""지시완"",""os"":1911748}",Y,HH,한화,한화,https://sports-phinf.pstatic.net/team/kbo/default/HH.png?type=f92_88,2018,2018,kbaseball,kbo,,,0.2753623188405797,29,22,7,57,7,0,99,207,1,,12,2,55,,0.32,0.411,0.731,0.1359999999999999,0.342,0.326,72.1,1.85,0.04,False,False,2018,hitterWpa
