player_name,fa_year,age_at_fa,position,games_3yr_avg,ab_3yr_avg,avg_3yr_avg,obp_3yr_avg,slg_3yr_avg,ops_3yr_avg,isop_3yr_avg,babip_3yr_avg,woba_3yr_avg,wrc_plus_3yr_avg,hr_3yr_avg,rbi_3yr_avg,run_3yr_avg,hit_3yr_avg,double_3yr_avg,triple_3yr_avg,bb_3yr_avg,hp_3yr_avg,kk_3yr_avg,sb_3yr_avg,cs_3yr_avg,gd_3yr_avg,wpa_3yr_avg,war_3yr_avg,war_3yr_sum,war_last_year,ops_last_year,wrc_plus_last_year,contract_years,total_contract_amount,annual_avg_salary,team,mvp_count,golden_glove_count,allstar_count,national_team,postseason_experience,star_score
유강남,2023,30,C,135.33333333333334,414.0,0.2559230407152321,0.3243333333333333,0.3803333333333333,0.7046666666666667,0.1243333333333332,0.296,0.323,105.5,11.666666666666666,60.333333333333336,48.0,106.0,16.666666666666668,0.0,30.333333333333332,12.666666666666666,85.66666666666667,1.0,,,-0.9213333333333332,1.97,5.909999999999999,1.8,0.677,98.4,4,80.0,20.0,롯데,0,0,2,0,1,3
양석환,2024,31,1B,126.66666666666669,472.3333333333333,0.26583992639868,0.3263333333333333,0.4586666666666666,0.785,0.1926666666666666,0.308,0.3413333333333333,120.83333333333331,23.0,78.66666666666667,65.66666666666667,126.33333333333331,21.333333333333332,0.3333333333333333,38.333333333333336,7.333333333333333,123.33333333333331,2.3333333333333335,,,-0.2976666666666667,2.7699999999999996,8.309999999999999,3.09,0.787,122.1,6,78.0,13.0,두산,0,0,3,1,1,6
김선빈,2024,35,2B,129.66666666666666,475.0,0.3047743372082052,0.3763333333333333,0.3696666666666666,0.746,0.0649999999999999,0.3236666666666667,0.345,114.76666666666664,2.6666666666666665,58.666666666666664,49.0,144.33333333333334,23.666666666666668,0.0,53.0,4.0,37.333333333333336,5.333333333333333,,,0.2246666666666666,3.813333333333333,11.44,3.54,0.739,117.6,3,30.0,10.0,KIA,0,3,7,1,1,19
오지환,2024,34,SS,134.0,460.0,0.2637712086355655,0.3543333333333333,0.4073333333333333,0.7616666666666666,0.1436666666666666,0.2996666666666667,0.3426666666666667,119.33333333333331,13.666666666666666,68.66666666666667,67.33333333333333,121.33333333333331,19.666666666666668,3.0,60.0,6.666666666666667,90.33333333333331,16.0,,,-0.479,3.926666666666667,11.78,3.63,0.767,122.2,6,124.0,20.67,LG,0,3,7,1,1,19
김성욱,2025,36,OF,111.0,268.5,0.2136871508379887,0.297,0.38,0.677,0.1664999999999999,0.258,0.31,82.44999999999999,11.5,38.0,41.5,56.5,9.0,1.0,23.5,10.0,71.0,8.0,,,-0.989,0.645,1.29,0.66,0.671,71.1,2,3.0,1.5,NC,0,0,2,0,1,3
서건창,2025,36,2B,85.5,211.0,0.2670445599118249,0.3575,0.355,0.7124999999999999,0.0879999999999999,0.313,0.3325,100.2,1.5,22.0,39.5,56.0,12.0,1.0,28.0,3.5,37.5,5.5,,,-0.774,1.145,2.29,1.58,0.82,121.0,2,5.0,2.5,KIA,1,3,7,1,1,24
류지혁,2025,31,IF,119.66666666666669,387.3333333333333,0.2668280293004355,0.35,0.3269999999999999,0.677,0.0603333333333332,0.3253333333333333,0.32,91.96666666666664,2.3333333333333335,43.0,53.666666666666664,103.66666666666669,13.0,1.3333333333333333,45.0,6.0,75.33333333333333,15.0,,,-1.5006666666666666,1.3,3.9,0.49,0.666,80.2,4,26.0,6.5,삼성,0,0,2,0,1,3
심우준,2025,32,SS,92.5,278.5,0.2529814554992984,0.3265,0.3225,0.649,0.0695,0.2955,0.305,78.5,3.5,31.0,45.5,69.0,6.0,1.0,30.0,1.5,52.0,15.0,,,-1.6495,1.09,2.1799999999999997,0.61,0.68,83.2,4,50.0,12.5,한화,0,0,2,0,1,3
허경민,2025,32,3B,122.0,426.0,0.2889232126342437,0.3573333333333333,0.3999999999999999,0.7573333333333333,0.1113333333333333,0.2933333333333334,0.3443333333333333,115.33333333333331,7.333333333333333,56.333333333333336,57.333333333333336,123.0,24.666666666666668,0.3333333333333333,35.666666666666664,13.333333333333334,30.333333333333332,8.0,,,-0.2883333333333333,2.4999999999999996,7.499999999999999,3.3,0.811,126.8,4,40.0,10.0,KT,0,2,5,1,1,14
최정,2025,38,3B,126.0,451.0,0.284512896254796,0.3859999999999999,0.5489999999999999,0.935,0.2643333333333333,0.2983333333333333,0.403,143.79999999999998,30.666666666666668,93.66666666666669,89.0,128.66666666666666,26.333333333333332,0.6666666666666666,60.0,18.0,99.0,8.0,,,2.093,4.489999999999999,13.47,4.47,0.978,137.7,4,110.0,27.5,SSG,0,8,12,1,1,39
강민호,2026,41,C,129.33333333333334,416.3333333333333,0.2874898616364322,0.3556666666666666,0.4526666666666667,0.8083333333333335,0.1653333333333333,0.3016666666666667,0.3606666666666666,109.8,15.666666666666666,75.0,48.333333333333336,119.66666666666669,20.333333333333332,0.6666666666666666,40.666666666666664,7.0,62.0,3.6666666666666665,,,-0.239,2.933333333333333,8.799999999999999,2.28,0.753,102.2,2,20.0,10.0,삼성,1,8,12,1,1,44
강백호,2026,26,1B,103.33333333333331,369.6666666666667,0.2728647664106707,0.355,0.4543333333333333,0.8093333333333333,0.1813333333333333,0.3106666666666666,0.357,111.36666666666667,16.333333333333332,65.33333333333333,55.0,102.33333333333331,18.333333333333332,0.6666666666666666,44.666666666666664,2.0,82.0,3.6666666666666665,,,-0.1766666666666666,2.026666666666667,6.08,1.82,0.825,117.6,4,100.0,25.0,한화,1,2,5,1,1,19
김현수,2026,38,OF,136.66666666666666,496.0,0.2950577671066441,0.3683333333333333,0.4076666666666666,0.7760000000000001,0.1126666666666666,0.3236666666666667,0.3493333333333333,116.3,8.666666666666666,82.33333333333333,60.0,146.33333333333334,27.333333333333332,1.3333333333333333,56.333333333333336,4.666666666666667,67.33333333333333,4.0,,,0.02,2.94,8.82,3.86,0.806,131.4,3,50.0,16.67,KT,0,5,11,1,1,29
박찬호,2026,32,SS,132.66666666666666,494.3333333333333,0.2981675925611411,0.3606666666666666,0.3743333333333333,0.735,0.076,0.3253333333333333,0.3409999999999999,107.96666666666664,4.333333333333333,51.666666666666664,78.0,147.33333333333334,20.0,2.3333333333333335,50.0,2.0,56.333333333333336,25.666666666666668,,,-0.902,3.2533333333333334,9.76,3.81,0.722,107.5,4,80.0,20.0,두산,0,0,2,0,1,3
조수행,2026,33,OF,121.33333333333331,222.0,0.2427064878741339,0.3183333333333333,0.2736666666666666,0.5920000000000001,0.0309999999999999,0.298,0.283,69.73333333333333,0.3333333333333333,18.666666666666668,43.666666666666664,54.666666666666664,3.6666666666666665,1.0,23.333333333333332,1.6666666666666667,40.0,40.0,,,-0.669,0.2633333333333333,0.79,0.27,0.6,70.9,4,16.0,4.0,두산,0,0,1,0,0,1
최형우,2026,43,OF,123.33333333333331,441.6666666666667,0.2962201257550497,0.3866666666666667,0.505,0.8916666666666666,0.2086666666666666,0.3263333333333333,0.391,139.73333333333335,21.0,92.0,68.33333333333333,131.0,26.666666666666668,1.3333333333333333,61.333333333333336,7.0,89.0,0.6666666666666666,,,2.2576666666666667,4.116666666666667,12.35,4.87,0.928,146.1,2,26.0,13.0,KIA,1,8,12,1,1,44
