collect_year,playerId,playerName,teamName,isRetire,isPlayer,isQualified,hitterGameCount,hitterAb,hitterHra,hitterObp,hitterSlg,hitterOps,hitterIsop,hitterBabip,hitterWoba,hitterWrcPlus,hitterHr,hitterRbi,hitterRun,hitterHit,hitterH2,hitterH3,hitterBb,hitterHp,hitterKk,hitterSb,hitterCs,hitterGd,hitterWpa,hitterWar,sort_source
2015,78217,김용의,LG,Y,Y,False,71,171,0.2514619883040935,0.347,0.292,0.639,0.0409999999999999,0.323,0.328,0.0,0,15,30,43,5,1,22,3,38,11,,,-0.534,0.0,hitterWar
2015,64914,테임즈,NC,N,Y,True,142,472,0.3813559322033898,0.497,0.79,1.287,0.409,0.39,0.525,0.0,47,140,130,180,42,5,103,13,91,40,,,5.822,0.0,hitterOps
2015,65764,김민우,한화,N,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2015,72303,김민우,KIA,Y,Y,False,90,269,0.2602230483271375,0.313,0.394,0.707,0.134,0.335,0.301,0.0,6,34,28,70,16,1,21,1,75,8,,,0.154,0.0,hitterWar
2015,63339,김민준,넥센,N,Y,False,2,1,0.0,0.5,0.0,0.5,0.0,0.0,0.36,0.0,0,0,1,0,0,0,1,0,0,0,,,-0.008,0.0,hitterWar
2015,64004,김민혁,KT,N,Y,False,82,156,0.2756410256410256,0.343,0.327,0.67,0.0509999999999999,0.341,0.321,0.0,0,10,21,43,2,3,14,2,30,12,,,-1.318,0.0,hitterWar
2015,62349,김병현,KIA,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2015,61554,김민하,롯데,N,Y,False,54,116,0.2413793103448276,0.362,0.319,0.681,0.078,0.36,0.327,0.0,1,8,18,28,6,0,18,4,40,4,,,-0.562,0.0,hitterWar
2015,79402,김상수,삼성,N,Y,False,132,449,0.2783964365256124,0.345,0.416,0.761,0.1379999999999999,0.298,0.339,0.0,8,63,67,125,30,4,43,6,56,26,,,0.27,0.0,hitterWar
2015,70646,김상현,KT,Y,Y,False,134,475,0.28,0.354,0.493,0.847,0.2129999999999999,0.313,0.368,0.0,27,88,71,133,20,0,50,8,115,4,,,-0.122,0.0,hitterWar
2015,62934,김성욱,NC,N,Y,False,125,182,0.2582417582417582,0.333,0.363,0.696,0.1049999999999999,0.344,0.319,0.0,3,26,32,47,8,1,17,4,52,3,,,-0.955,0.0,hitterWar
2015,76802,김성현,SK,N,Y,False,129,397,0.2972292191435768,0.357,0.408,0.765,0.1109999999999999,0.315,0.34,0.0,8,48,49,118,20,0,31,7,42,1,,,-0.616,0.0,hitterWar
2015,77609,김연훈,SK,Y,Y,False,49,60,0.2666666666666666,0.338,0.333,0.671,0.066,0.357,0.286,0.0,1,3,4,16,1,0,6,1,18,0,,,-0.583,0.0,hitterWar
2015,63448,김영환,KT,N,Y,False,37,48,0.2291666666666666,0.245,0.292,0.537,0.0629999999999999,0.278,0.238,0.0,1,7,4,11,0,0,1,0,11,1,,,-0.476,0.0,hitterWar
2015,99563,김사율,KT,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2016,73153,이대형,KT,Y,Y,True,143,600,0.32,0.368,0.358,0.726,0.0379999999999999,0.375,0.338,0.0,1,42,89,192,14,3,44,2,90,37,,,-0.306,0.0,hitterOps
2016,76802,김성현,SK,N,Y,True,138,479,0.3194154488517745,0.366,0.428,0.794,0.1089999999999999,0.329,0.35,0.0,8,65,66,153,28,0,33,6,37,3,,,1.568,0.0,hitterOps
2016,73339,이종욱,NC,Y,Y,True,134,453,0.304635761589404,0.376,0.408,0.784,0.1029999999999999,0.35,0.355,0.0,5,57,73,138,24,4,54,1,73,15,,,0.48,0.0,hitterOps
2016,62415,박해민,삼성,N,Y,True,141,564,0.299645390070922,0.357,0.41,0.767,0.1099999999999999,0.347,0.337,0.0,4,61,109,169,26,12,49,3,87,52,,,1.562,0.0,hitterOps
2016,79240,허경민,두산,N,Y,True,144,538,0.2862453531598513,0.36,0.385,0.745,0.099,0.309,0.343,0.0,7,81,96,154,24,4,49,14,58,6,,,0.206,0.0,hitterOps
2016,65653,김호령,KIA,N,Y,True,124,453,0.2671081677704194,0.333,0.373,0.706,0.1059999999999999,0.329,0.32,0.0,8,41,72,121,18,3,36,10,104,19,,,-1.186,0.0,hitterWrcPlus
2016,74605,김주형,KIA,Y,Y,False,135,345,0.2811594202898551,0.355,0.499,0.854,0.2179999999999999,0.287,0.37,0.0,19,49,43,97,16,1,34,6,55,1,,,-0.33,0.0,hitterHr
2016,60456,백상원,삼성,Y,Y,True,132,445,0.2876404494382023,0.361,0.364,0.725,0.076,0.329,0.333,0.0,3,49,60,128,19,3,51,4,69,8,,,0.314,0.0,hitterWrcPlus
2016,62797,양성우,한화,N,Y,True,108,384,0.2708333333333333,0.347,0.354,0.701,0.0829999999999999,0.313,0.331,0.0,4,53,52,104,12,4,39,9,67,5,,,0.576,0.0,hitterWrcPlus
2016,77248,오재원,두산,Y,Y,True,122,416,0.2716346153846153,0.358,0.356,0.714,0.0839999999999999,0.322,0.33,0.0,5,58,68,113,18,1,54,5,82,13,,,0.907,0.0,hitterWrcPlus
2016,65005,마르테,KT,N,Y,False,91,325,0.2646153846153846,0.36,0.517,0.877,0.252,0.249,0.375,0.0,22,74,52,86,16,0,50,1,51,0,,,1.985,0.0,hitterHr
2016,76232,양의지,두산,N,Y,False,108,332,0.3192771084337349,0.404,0.569,0.973,0.2499999999999999,0.292,0.42,0.0,22,66,66,106,17,0,40,12,29,2,,,1.628,0.0,hitterHr
2016,77532,손아섭,롯데,N,Y,True,144,575,0.3234782608695652,0.418,0.468,0.886,0.145,0.372,0.4,0.0,16,81,118,186,33,1,92,3,104,42,,,4.84,0.0,hitterOps
2016,79365,박동원,넥센,N,Y,True,127,411,0.2481751824817518,0.304,0.416,0.72,0.1679999999999999,0.287,0.315,0.0,14,70,44,102,25,1,27,7,93,3,,,-1.425,0.0,hitterWrcPlus
2016,74846,박정권,SK,Y,Y,True,125,422,0.2772511848341232,0.337,0.46,0.797,0.183,0.32,0.352,0.0,18,59,59,117,17,3,35,5,99,4,,,1.234,0.0,hitterOps
2016,62907,박민우,NC,N,Y,True,121,435,0.3425287356321839,0.42,0.428,0.848,0.0849999999999999,0.396,0.383,0.0,3,55,84,149,16,6,55,8,70,20,,,2.173,0.0,hitterOps
2016,79192,채은성,LG,N,Y,True,128,403,0.3126550868486352,0.365,0.444,0.809,0.131,0.358,0.355,0.0,9,81,64,126,20,3,31,7,75,7,,,2.43,0.0,hitterOps
2016,74215,윤석민,넥센,Y,Y,False,92,341,0.3343108504398827,0.42,0.545,0.965,0.211,0.342,0.414,0.0,19,80,72,114,15,0,46,9,50,2,,,2.235,0.0,hitterHr
2016,62947,나성범,NC,N,Y,True,144,572,0.3094405594405594,0.388,0.497,0.885,0.188,0.371,0.389,0.0,22,113,116,177,37,2,67,9,136,7,,,1.681,0.0,hitterOps
2016,73606,서동욱,KIA,Y,Y,True,124,411,0.291970802919708,0.386,0.496,0.882,0.204,0.359,0.384,0.0,16,67,73,120,30,3,60,5,108,9,,,3.198,0.0,hitterOps
2016,79109,오지환,LG,N,Y,True,121,393,0.2798982188295165,0.387,0.494,0.881,0.2139999999999999,0.32,0.389,0.0,20,78,73,110,14,5,65,7,97,17,,,1.888,0.0,hitterOps
2016,76753,송광민,한화,Y,Y,True,116,449,0.3251670378619153,0.366,0.508,0.874,0.183,0.366,0.38,0.0,17,83,80,146,27,2,28,4,86,3,,,1.474,0.0,hitterOps
2016,74163,이용규,한화,N,Y,True,113,452,0.3517699115044247,0.438,0.434,0.872,0.082,0.371,0.404,0.0,3,41,98,159,20,4,63,7,29,21,,,2.802,0.0,hitterOps
2016,76812,이재원,SK,N,Y,True,130,411,0.2895377128953771,0.364,0.436,0.8,0.146,0.318,0.354,0.0,15,64,49,119,15,0,43,9,76,1,,,0.163,0.0,hitterOps
2016,72133,박용택,LG,Y,Y,True,138,509,0.3457760314341846,0.412,0.458,0.87,0.112,0.38,0.386,0.0,11,90,84,176,24,0,58,4,71,6,,,3.339,0.0,hitterOps
2016,75151,정의윤,SK,N,Y,True,144,576,0.3107638888888889,0.347,0.51,0.857,0.199,0.318,0.376,0.0,27,100,68,179,32,1,25,10,76,2,,,2.486,0.0,hitterOps
2016,78168,서건창,넥센,N,Y,True,140,560,0.325,0.406,0.441,0.847,0.1159999999999999,0.351,0.385,0.0,7,63,111,182,30,7,69,10,58,26,,,3.851,0.0,hitterOps
2016,75808,정근우,한화,Y,Y,True,138,575,0.3095652173913043,0.381,0.464,0.845,0.154,0.317,0.377,0.0,18,88,121,178,31,2,60,9,58,22,,,3.385,0.0,hitterOps
2016,64300,김하성,넥센,N,Y,True,144,526,0.2813688212927757,0.358,0.477,0.835,0.1959999999999999,0.297,0.363,0.0,20,84,92,148,29,7,60,6,80,28,,,0.736,0.0,hitterOps
2016,74206,김재호,두산,Y,Y,True,137,416,0.3100961538461538,0.389,0.44,0.829,0.13,0.33,0.365,0.0,7,78,69,129,27,3,57,5,52,8,,,1.807,0.0,hitterOps
2016,73342,이택근,넥센,Y,Y,True,127,398,0.3090452261306532,0.389,0.422,0.811,0.1129999999999999,0.338,0.363,0.0,8,65,64,123,19,1,53,3,56,7,,,1.202,0.0,hitterOps
2016,64699,필,KIA,N,Y,True,132,499,0.312625250501002,0.357,0.511,0.868,0.198,0.327,0.38,0.0,20,86,71,156,37,1,33,5,70,10,,,2.973,0.0,hitterOps
2016,76158,최승준,SK,Y,Y,False,76,199,0.2663316582914573,0.364,0.578,0.942,0.3119999999999999,0.296,0.404,0.0,19,42,31,53,5,0,28,3,66,0,,,0.573,0.0,hitterHr
2016,64346,임병욱,넥센,N,Y,False,104,233,0.2489270386266094,0.324,0.408,0.732,0.1589999999999999,0.35,0.33,0.0,8,24,43,58,11,1,25,1,82,17,,,-0.247,0.0,hitterSb
2016,62934,김성욱,NC,N,Y,False,130,306,0.2647058823529412,0.334,0.467,0.801,0.202,0.288,0.345,0.0,15,51,60,81,15,1,30,3,64,5,,,0.597,0.0,hitterHr
2016,65103,히메네스,LG,N,Y,True,135,523,0.3078393881453155,0.363,0.526,0.889,0.218,0.31,0.395,0.0,26,102,101,161,36,0,39,10,67,18,,,2.805,0.0,hitterOps
2016,79465,배영섭,삼성,Y,Y,False,93,323,0.2662538699690402,0.374,0.356,0.73,0.0899999999999999,0.295,0.355,0.0,4,22,53,86,17,0,51,5,42,5,,,-1.042,0.0,hitterBb
2016,73213,손시헌,NC,N,Y,False,110,341,0.3049853372434017,0.394,0.422,0.816,0.1169999999999999,0.343,0.363,0.0,5,39,36,104,21,2,38,13,48,1,,,2.025,0.0,hitterWpa
2016,60523,정훈,롯데,Y,Y,False,121,370,0.2621621621621621,0.362,0.338,0.7,0.076,0.322,0.323,0.0,2,46,48,97,18,2,43,16,75,7,,,0.858,0.0,hitterSb
2016,72559,신종길,KIA,Y,Y,False,75,213,0.3098591549295774,0.385,0.39,0.775,0.08,0.399,0.354,0.0,1,12,34,66,8,3,20,6,49,7,,,0.106,0.0,hitterSb
2016,62893,최정민,SK,Y,Y,False,88,155,0.3290322580645161,0.386,0.368,0.754,0.0389999999999999,0.472,0.359,0.0,0,11,29,51,4,1,8,7,48,8,,,-0.038,0.0,hitterSb
2016,74823,임훈,LG,Y,Y,False,60,180,0.2611111111111111,0.314,0.3,0.614,0.0389999999999999,0.301,0.277,0.0,1,14,20,47,4,0,12,2,26,8,,,-1.317,0.0,hitterSb
2016,66968,이재율,NC,N,Y,False,32,13,0.1538461538461538,0.154,0.154,0.308,0.0,0.2,0.138,0.0,0,0,9,2,0,0,0,0,3,8,,,0.122,0.0,hitterSb
2016,76100,이병규,LG,Y,Y,False,103,290,0.2724137931034482,0.389,0.4,0.789,0.128,0.351,0.362,0.0,7,37,43,79,12,2,47,10,81,8,,,0.9,0.0,hitterSb
2016,78517,하준호,KT,N,Y,False,94,187,0.2192513368983957,0.31,0.294,0.604,0.0749999999999999,0.311,0.28,0.0,3,15,26,41,5,0,20,5,63,12,,,-0.795,0.0,hitterSb
2016,79231,정수빈,두산,N,Y,False,114,269,0.241635687732342,0.319,0.305,0.624,0.063,0.286,0.3,0.0,2,20,49,65,7,2,25,6,48,12,,,-1.172,0.0,hitterSb
2016,63704,노수광,KIA,N,Y,False,77,207,0.3091787439613526,0.373,0.406,0.779,0.097,0.382,0.342,0.0,4,30,43,64,4,2,20,1,46,12,,,-0.073,0.0,hitterSb
2016,77454,김종호,NC,Y,Y,False,93,122,0.2950819672131147,0.368,0.311,0.679,0.016,0.391,0.315,0.0,0,7,26,36,2,0,14,0,30,13,,,-0.165,0.0,hitterSb
2016,76869,김재현,SK,Y,Y,False,100,168,0.3214285714285714,0.378,0.429,0.807,0.1079999999999999,0.417,0.344,0.0,1,18,27,54,5,5,11,5,41,13,,,-0.619,0.0,hitterSb
2016,76849,이명기,SK,Y,Y,False,99,287,0.2717770034843205,0.332,0.334,0.666,0.062,0.307,0.3,0.0,1,22,29,78,7,4,23,4,37,14,,,-1.85,0.0,hitterSb
2016,65523,아두치,롯데,N,Y,False,64,247,0.291497975708502,0.336,0.474,0.81,0.183,0.349,0.347,0.0,7,41,46,72,18,3,18,1,59,15,,,0.445,0.0,hitterSb
2016,76368,유재신,넥센,Y,Y,False,93,62,0.2580645161290322,0.361,0.258,0.619,0.0,0.32,0.292,0.0,0,6,20,16,0,0,10,0,12,16,,,-0.431,0.0,hitterSb
2016,71432,박한이,삼성,Y,Y,False,110,349,0.3008595988538682,0.372,0.481,0.853,0.18,0.341,0.378,0.0,14,69,57,105,21,0,40,2,72,1,,,3.37,0.0,hitterHr
2016,73136,이성열,한화,Y,Y,False,86,198,0.2878787878787879,0.35,0.505,0.855,0.217,0.373,0.382,0.0,10,29,29,57,7,3,11,8,62,0,,,0.277,0.0,hitterHr
2016,99810,이진영,KT,Y,Y,False,115,371,0.3315363881401617,0.403,0.48,0.883,0.1479999999999999,0.351,0.391,0.0,10,72,49,123,23,1,45,3,44,2,,,1.598,0.0,hitterHr
2016,77463,채태인,넥센,Y,Y,False,124,370,0.2864864864864865,0.345,0.397,0.742,0.111,0.354,0.343,0.0,7,72,29,106,14,3,36,2,92,0,,,1.748,0.0,hitterRbi
2016,73306,지석훈,NC,Y,Y,False,141,351,0.2193732193732193,0.278,0.336,0.614,0.117,0.265,0.279,0.0,9,54,34,77,14,0,22,9,91,0,,,-1.237,0.0,hitterGameCount
2016,78122,김태군,NC,N,Y,False,134,340,0.2323529411764706,0.293,0.285,0.578,0.0529999999999999,0.261,0.257,0.0,1,30,37,79,15,0,22,9,44,0,,,-2.435,0.0,hitterGameCount
2016,71552,최준석,롯데,Y,Y,False,116,325,0.2615384615384615,0.384,0.468,0.852,0.206,0.317,0.382,0.0,19,70,49,85,10,0,64,3,102,0,,,1.183,0.0,hitterHr
2016,79456,이지영,삼성,N,Y,False,129,390,0.2974358974358974,0.328,0.382,0.71,0.085,0.309,0.323,0.0,7,50,36,116,12,0,12,7,32,3,,,0.157,0.0,hitterGameCount
2016,64499,김재현,삼성,Y,Y,False,122,188,0.2180851063829787,0.275,0.255,0.53,0.037,0.279,0.247,0.0,0,14,25,41,7,0,8,7,42,1,,,-1.533,0.0,hitterGameCount
2016,63920,김준완,NC,Y,Y,False,122,253,0.2608695652173913,0.416,0.308,0.724,0.0469999999999999,0.34,0.369,0.0,1,12,60,66,7,1,66,2,62,2,,,0.154,0.0,hitterGameCount
2016,72456,손주인,LG,Y,Y,False,122,354,0.3220338983050847,0.385,0.412,0.797,0.0899999999999999,0.349,0.356,0.0,2,39,47,114,20,3,33,6,35,5,,,-0.404,0.0,hitterGameCount
2016,78217,김용의,LG,Y,Y,False,105,308,0.3181818181818182,0.388,0.412,0.8,0.0939999999999999,0.399,0.366,0.0,1,20,62,98,18,4,35,0,64,19,,,0.39,0.0,hitterSb
2016,64006,심우준,KT,N,Y,False,122,236,0.2415254237288135,0.264,0.326,0.59,0.084,0.277,0.269,0.0,3,17,36,57,9,1,8,0,40,17,,,-0.842,0.0,hitterSb
2016,62353,박정음,넥센,Y,Y,False,98,223,0.3094170403587444,0.395,0.413,0.808,0.1039999999999999,0.385,0.357,0.0,4,26,45,69,5,3,30,3,52,16,,,0.647,0.0,hitterSb
2016,99606,정성훈,LG,N,Y,False,126,370,0.3216216216216216,0.38,0.435,0.815,0.1129999999999999,0.365,0.367,0.0,6,64,58,119,22,1,33,5,59,8,,,0.885,0.0,hitterGameCount
2016,76249,민병헌,두산,Y,Y,True,134,511,0.324853228962818,0.396,0.495,0.891,0.1699999999999999,0.368,0.392,0.0,16,87,98,166,31,4,48,15,91,9,,,2.768,0.0,hitterOps
2016,65513,김대륙,롯데,N,Y,False,58,49,0.1428571428571428,0.259,0.245,0.504,0.102,0.233,0.25,0.0,0,5,5,7,1,2,5,3,20,0,,,-0.071,0.0,hitterWar
2016,74339,유한준,KT,Y,Y,True,110,408,0.3357843137254901,0.404,0.493,0.897,0.1569999999999999,0.345,0.4,0.0,14,64,70,137,22,0,47,2,40,4,,,2.991,0.0,hitterOps
2016,77462,김동욱,KT,Y,Y,False,21,37,0.1351351351351351,0.22,0.378,0.598,0.243,0.1,0.258,0.0,3,5,3,5,0,0,3,1,14,0,,,-0.473,0.0,hitterWar
2016,66838,김동엽,SK,N,Y,False,57,143,0.3356643356643357,0.36,0.517,0.877,0.181,0.433,0.389,0.0,6,23,19,48,8,0,5,1,41,2,,,0.214,0.0,hitterWar
2016,66145,김대현,LG,N,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2016,78536,김대우,롯데,N,Y,False,2,1,0.0,0.5,0.0,0.5,0.0,0.0,0.36,0.0,0,0,0,0,0,0,1,0,0,0,,,-0.018,0.0,hitterWar
2016,78765,김다원,KIA,N,Y,False,25,43,0.3023255813953488,0.362,0.419,0.781,0.1169999999999999,0.444,0.368,0.0,1,6,3,13,2,0,2,2,15,0,,,-0.458,0.0,hitterWar
2016,77869,김기현,SK,Y,Y,False,14,16,0.188,0.235,0.25,0.485,0.062,0.3,0.221,0.0,0,0,3,3,1,0,1,0,6,0,,,-0.29,0.0,hitterWar
2016,70142,김광수,KIA,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2016,60757,김경태,한화,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2016,71610,김경언,한화,Y,Y,False,66,182,0.2637362637362637,0.363,0.39,0.753,0.126,0.321,0.336,0.0,5,25,23,48,6,1,28,2,46,3,,,-0.013,0.0,hitterWar
2016,71837,김강민,SK,Y,Y,False,115,366,0.2978142076502732,0.371,0.437,0.808,0.139,0.368,0.355,0.0,10,47,59,109,21,0,32,12,89,12,,,-0.666,0.0,hitterWar
2016,63963,권희동,NC,N,Y,False,14,41,0.2682926829268293,0.362,0.341,0.703,0.073,0.323,0.326,0.0,1,9,4,11,0,0,5,1,9,0,,,-0.006,0.0,hitterWar
2016,72447,권혁,한화,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2016,65412,권정웅,삼성,Y,Y,False,3,1,1.0,1.0,1.0,2.0,0.0,1.0,0.9,0.0,0,0,1,1,0,0,0,0,0,0,,,0.002,0.0,hitterWar
2016,95158,권용관,한화,Y,Y,False,40,44,0.25,0.313,0.341,0.654,0.091,0.344,0.308,0.0,0,3,7,11,2,1,2,2,12,0,,,-0.773,0.0,hitterWar
2016,79290,국해성,두산,N,Y,False,58,151,0.2781456953642384,0.368,0.43,0.798,0.1519999999999999,0.339,0.359,0.0,4,24,28,42,11,0,21,1,36,1,,,0.318,0.0,hitterWar
2016,65933,구창모,NC,N,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2016,62404,구자욱,삼성,N,Y,False,108,428,0.3434579439252336,0.42,0.547,0.967,0.204,0.379,0.425,0.0,14,77,105,147,19,13,55,5,68,10,,,3.691,0.0,hitterWar
2016,61700,강경학,한화,N,Y,False,46,101,0.1584158415841584,0.232,0.257,0.489,0.099,0.211,0.216,0.0,1,7,16,16,3,2,8,2,30,0,,,-1.162,0.0,hitterWar
2016,62917,강구성,NC,N,Y,False,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,,,-0.003,0.0,hitterWar
2016,61295,강동연,두산,Y,Y,False,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2016,64906,강민국,NC,Y,Y,False,24,23,0.1304347826086956,0.2,0.304,0.504,0.174,0.154,0.213,0.0,1,1,2,3,1,0,2,0,9,0,,,-0.126,0.0,hitterWar
2016,74540,강민호,롯데,N,Y,False,116,381,0.3228346456692913,0.433,0.549,0.982,0.226,0.377,0.427,0.0,20,72,65,123,26,0,66,10,91,4,,,4.7940000000000005,0.0,hitterWar
2016,63123,강승호,LG,N,Y,False,18,38,0.1842105263157894,0.22,0.263,0.483,0.079,0.259,0.259,0.0,0,3,4,7,3,0,2,0,12,0,,,-0.392,0.0,hitterWar
2016,60496,김동은,KT,Y,Y,False,32,50,0.22,0.361,0.22,0.581,0.0,0.306,0.283,0.0,0,2,7,11,0,0,10,1,14,3,,,-0.197,0.0,hitterWar
2016,66306,대니돈,넥센,N,Y,True,129,417,0.2949640287769784,0.399,0.494,0.893,0.199,0.321,0.394,0.0,16,70,65,123,33,1,70,5,72,1,,,1.895,0.0,hitterOps
2016,64610,강한울,KIA,N,Y,False,104,298,0.2718120805369127,0.307,0.336,0.643,0.064,0.321,0.288,0.0,0,27,36,81,13,3,15,0,46,7,,,-1.18,0.0,hitterWar
2016,66805,고메즈,SK,N,Y,False,117,456,0.2828947368421052,0.324,0.489,0.813,0.206,0.307,0.356,0.0,21,62,74,129,31,0,25,5,87,16,,,-0.589,0.0,hitterWar
2016,66201,고봉재,두산,N,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
2016,72214,고영민,두산,Y,Y,False,8,4,0.25,0.4,0.5,0.9,0.25,0.333,0.392,0.0,0,1,1,1,1,0,1,0,1,0,,,-0.171,0.0,hitterWar
2016,63636,고장혁,KIA,Y,Y,False,63,70,0.2142857142857142,0.313,0.257,0.57,0.043,0.273,0.269,0.0,0,4,18,15,3,0,7,3,15,3,,,-0.802,0.0,hitterWar
2016,61353,고종욱,넥센,N,Y,False,133,527,0.333965844402277,0.37,0.455,0.825,0.121,0.399,0.37,0.0,8,72,92,176,22,9,28,5,103,28,,,3.83,0.0,hitterWar
2016,65514,강태율,롯데,Y,Y,False,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,-0.001,0.0,hitterWar
2016,61204,김동한,롯데,Y,Y,False,78,107,0.2523364485981308,0.292,0.308,0.6,0.0559999999999999,0.307,0.264,0.0,0,14,9,27,6,0,6,0,19,5,,,0.085,0.0,hitterWar
2016,79130,강지광,넥센,N,Y,False,40,66,0.1969696969696969,0.316,0.273,0.589,0.076,0.286,0.276,0.0,1,7,10,13,2,0,11,1,24,1,,,-0.479,0.0,hitterWar
2016,76509,김문호,롯데,Y,Y,False,140,526,0.3250950570342205,0.401,0.43,0.831,0.1049999999999999,0.364,0.381,0.0,7,70,77,171,28,3,62,6,70,12,,,0.753,0.0,hitterWar
2016,78224,김재환,두산,N,Y,True,134,492,0.3252032520325203,0.407,0.628,1.035,0.303,0.348,0.44,0.0,37,124,107,160,32,3,71,0,107,8,,,5.567,0.0,hitterOps
2016,78629,나지완,KIA,Y,Y,True,118,380,0.3078947368421053,0.451,0.571,1.022,0.2629999999999999,0.342,0.449,0.0,25,90,84,117,21,2,85,17,90,6,,,3.773,0.0,hitterOps
2016,75334,오재일,두산,Y,Y,True,105,380,0.3157894736842105,0.411,0.592,1.003,0.2759999999999999,0.324,0.431,0.0,27,92,69,120,20,2,64,2,73,1,,,4.476,0.0,hitterOps
2016,75847,최정,SK,N,Y,True,141,500,0.288,0.403,0.58,0.983,0.292,0.306,0.426,0.0,40,106,106,144,24,1,77,23,126,1,,,3.184,0.0,hitterOps
2016,74465,박석민,NC,Y,Y,True,126,427,0.306791569086651,0.404,0.578,0.982,0.2709999999999999,0.326,0.419,0.0,32,104,77,131,20,0,56,16,95,2,,,1.983,0.0,hitterOps
2016,66244,에반스,두산,Y,Y,True,118,400,0.308,0.41,0.565,0.975,0.2569999999999999,0.338,0.417,0.0,24,81,69,123,31,0,69,5,90,0,,,2.9459999999999997,0.0,hitterOps
2016,71752,김태균,한화,Y,Y,True,144,529,0.3648393194706994,0.475,0.569,1.044,0.2039999999999999,0.41,0.454,0.0,23,136,94,193,39,0,108,9,97,1,,,6.535,0.0,hitterOps
2016,76313,황재균,롯데,Y,Y,True,127,498,0.3353413654618474,0.394,0.57,0.964,0.2349999999999999,0.339,0.414,0.0,27,113,97,167,26,5,49,4,66,25,,,3.67,0.0,hitterOps
2016,70756,이범호,KIA,Y,Y,True,138,484,0.3099173553719008,0.391,0.562,0.953,0.252,0.292,0.407,0.0,33,108,93,150,23,0,60,9,57,1,,,3.951,0.0,hitterOps
2016,70410,김주찬,KIA,Y,Y,True,130,511,0.3463796477495107,0.386,0.566,0.952,0.2199999999999999,0.362,0.408,0.0,23,101,97,177,37,3,30,7,68,9,,,3.551,0.0,hitterOps
2016,73113,박경수,KT,Y,Y,True,121,402,0.3134328358208955,0.412,0.522,0.934,0.209,0.346,0.406,0.0,20,80,64,126,22,1,65,5,80,3,,,2.201,0.0,hitterOps
2016,94629,이호준,NC,N,Y,True,119,399,0.2982456140350877,0.396,0.506,0.902,0.208,0.322,0.388,0.0,21,87,46,119,20,0,65,2,78,3,,,2.947,0.0,hitterOps
2016,95436,이승엽,삼성,Y,Y,True,142,542,0.3025830258302583,0.38,0.518,0.898,0.215,0.316,0.392,0.0,27,118,91,164,32,2,65,8,89,5,,,2.075,0.0,hitterOps
2016,65044,김만수,KT,N,Y,False,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,-0.003,0.0,hitterWar
2016,66740,로사리오,한화,N,Y,True,127,492,0.3211382113821138,0.367,0.593,0.96,0.2719999999999999,0.337,0.408,0.0,33,120,78,158,31,2,33,4,90,1,,,2.735,0.0,hitterOps
2016,64914,테임즈,NC,N,Y,True,123,436,0.3211009174311927,0.427,0.679,1.106,0.358,0.333,0.462,0.0,40,121,118,140,30,3,74,12,103,13,,,5.255,0.0,hitterOps
2016,79215,박건우,두산,N,Y,True,132,484,0.3347107438016529,0.39,0.55,0.94,0.215,0.371,0.418,0.0,20,83,95,162,36,4,38,9,86,17,,,2.897,0.0,hitterOps
2016,73226,김성배,두산,Y,Y,False,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,,,0.0,0.0,hitterWar
